pattern_id,service_count,station_count,origin,destination,stations
SP002265,3,24,PLY,PAD,PLY|IVY|TOT|NTA|TGM|DWL|DWW|EXD|TVP|TAU|CLC|FRO|WSB|PEW|BDW|HGD|NBY|THE|RDG|TWY|MAI|SLO|STL|PAD
SP002266,5,12,BHM,COV,BHM|XOZ|ADD|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV
SP002267,2,42,STG,EUS,STG|LBT|CUB|GRL|CBC|WFF|MTH|SDM|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|XCO|XOI|XIM|NUN|RUG|XWZ|XHN|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP002268,1,32,WSL,EUS,WSL|BSC|TAB|HSD|XRA|XOS|BHM|XOZ|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|RUG|LBK|NMP|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
SP002269,3,30,HHD,CDF,HHD|VAL|RHO|TYC|BOR|LPG|BNG|PMW|LLJ|CWB|AGL|RHL|PRT|FLN|SHT|CTR|WRX|RUA|CRK|GOB|SHR|CTT|CRV|LUD|LEO|HFD|AGV|CWM|NWP|CDF
SP002270,34,5,PRE,OMS,PRE|CSO|RUF|BCJ|OMS
SP002271,49,24,SEV,BFR,SEV|BBL|XOT|OTF|SEH|EYN|SAY|SMY|XMU|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR
SP002272,1,18,XOA,LGK,XOA|XOA|OXN|XIT|PNR|XRL|HWH|HDB|HEX|PRU|WYM|BLO|DHM|TBY|MBR|SBK|RCC|LGK
SP002273,1,21,GLC,MIA,GLC|WSH|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|CRL|XLK|BON|SLD|DGT|MCO|MAN|HDG|MIA
SP002274,1,9,BTN,EBN,BTN|FMR|LWS|XRH|GLY|PLG|XIL|HMD|EBN
SP002275,1,11,HHE,EBN,HHE|WVF|XKM|CBR|LWS|XRH|GLY|PLG|XIL|HMD|EBN
SP002276,1,30,BAL,HGS,BAL|SRS|ECR|PUR|XJS|ELD|GTW|TBD|HHE|WVF|XKM|PMP|CBR|LWS|XRH|GLY|BRK|PLG|XIL|HMD|EBN|HMD|XIL|PEV|COB|CLL|BEX|XOP|SLQ|HGS
SP002277,2,21,ORE,BTN,ORE|HGS|SLQ|XOP|BEX|CLL|COB|NSB|PEV|XIL|HMD|EBN|HMD|XIL|PLG|BRK|GLY|XRH|LWS|FMR|BTN
SP002278,29,14,CNM,PAD,CNM|GCR|SHU|STD|KEM|SWI|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
SP002279,2,4,SPT,HAZ,SPT|DVN|WSR|HAZ
SP002280,4,14,LST,SSD,LST|BET|CBH|LOF|HAC|XMI|TOM|BMD|CHN|BXB|HWN|BIS|SST|SSD
SP002281,26,20,RDZ,GTW,RDZ|EAR|WKM|CRN|SND|BAW|FNN|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|GTW
SP002282,8,17,RDZ,GTW,RDZ|EAR|WKM|BAW|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|GTW
SP002283,10,18,RDZ,GTW,RDZ|EAR|WKM|BAW|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|BTO|REI|RDH|ELD|SAF|GTW
SP002284,28,9,NRW,LWT,NRW|XWH|BDA|CNY|REE|HAD|SYT|OUN|LWT
SP002285,9,37,SEV,WGC,SEV|BBL|XOT|OTF|SEH|EYN|SAY|SMY|XMU|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR|CTK|ZFD|SPL|XKB|FPK|AAP|NSG|OKL|NBA|HDW|PBR|HAT|WGC
SP002286,1,13,SHF,LDS,SHF|MHS|RMC|SWN|BTD|GOE|THC|MRP|FZW|WKK|WKF|OUT|LDS
SP002287,2,7,NRW,SHM,NRW|XWH|HXM|NWA|CMR|WRN|SHM
SP002288,12,36,SEV,WGC,SEV|BBL|XOT|OTF|SEH|EYN|SAY|SMY|XMU|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR|CTK|ZFD|SPL|XKB|FPK|AAP|NSG|OKL|NBA|PBR|HAT|WGC
SP002289,8,32,RAI,WHP,RAI|GLM|CTM|RTR|XRJ|SOO|HGM|GRV|XSR|NFL|SWM|GNH|SCG|DFD|XRT|SGR|ABW|PLU|WWA|CTN|WCB|MZH|GNW|DEP|XKE|XMK|BFR|CTK|ZFD|SPL|KTN|WHP
SP002290,2,21,RDZ,GTW,RDZ|EAR|WNS|WKM|CRN|SND|BAW|FNN|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|REI|RDH|ELD|SAF|GTW
SP002291,2,19,RDZ,GTW,RDZ|EAR|WKM|BAW|FNN|NCM|ASH|GLD|SFR|CHL|GOM|DKT|DPD|BTO|REI|RDH|ELD|SAF|GTW
SP002292,1,40,SEV,WGC,SEV|BBL|XOT|OTF|SEH|EYN|SAY|SMY|XMU|XLY|BKL|BMS|SRT|RVB|BEC|BGM|CTF|CFT|NHD|PMR|DMK|LGJ|EPH|BFR|CTK|ZFD|SPL|XKB|FPK|HGY|HRN|AAP|NSG|OKL|NBA|HDW|PBR|BPK|HAT|WGC
SP002293,2,22,RDZ,GTW,RDZ|EAR|WKM|CRN|SND|BAW|FNN|NCM|ASH|WAN|GLD|SFR|CHL|GOM|DKT|DPD|BTO|REI|RDH|ELD|SAF|GTW
SP002294,2,12,ABD,PTH,ABD|PLN|STN|LAU|MTS|ARB|CAN|MON|BYF|DEE|ING|PTH
SP002295,6,7,SHF,NOT,SHF|DRO|CHD|ALF|LGM|ILN|NOT
SP002296,8,9,GLC,WMS,GLC|PYG|BPT|PTG|WNL|DFR|BCN|INP|WMS
SP002297,14,17,MOG,WGC,MOG|OLD|EXR|HHY|DYP|FPK|HGY|AAP|NSG|OKL|NBA|HDW|PBR|BPK|WMG|HAT|WGC
SP002298,52,2,IVA,INB,IVA|INB
SP002299,8,15,MOG,WGC,MOG|OLD|EXR|HHY|DYP|FPK|HGY|AAP|NBA|HDW|PBR|BPK|WMG|HAT|WGC
SP002300,1,21,OBN,GLQ,OBN|CON|TAY|LHA|DAL|TYL|CNR|AUI|ART|GCH|HLU|CDR|DLR|DBC|DMR|SIN|WES|MYH|GSC|PPK|GLQ
SP002301,10,16,SPX,BXS,SPX|XXY|XXR|XXQ|XXH|XXU|XXJ|XXI|XXO|XXL|XXG|XXK|XIW|XIE|XXX|BXS
SP002302,1,9,HUL,LDS,HUL|BUH|GBD|HOW|SBY|MIK|GRF|CRG|LDS
SP002303,4,17,GLQ,OBN,GLQ|MYH|WES|DMR|DBC|DLR|HLU|GCH|ART|AUI|CNR|TYL|DAL|LHA|TAY|CON|OBN
SP002304,10,18,AMS,SPX,AMS|ROT|BXS|XXX|XIE|XIW|XXK|XXG|XXL|XXO|XXI|XXJ|XXU|XXH|XXQ|XXR|XXY|SPX
SP002305,2,11,MLG,FTW,MLG|MRR|ARG|BSL|LCL|GLF|LCS|LHE|CPA|BNV|FTW
SP002306,30,15,SOP,MCO,SOP|MEC|BCB|PBL|APB|GST|WGW|INC|HIN|WHG|XLK|BON|SLD|DGT|MCO
SP002307,2,16,YRK,MAN,YRK|CHF|MIK|CRG|LDS|MLY|DEW|HUD|SWT|MSN|GNF|MSL|SYB|GUI|ABY|MAN
SP002308,2,13,EDB,GLC,EDB|HYM|SLA|LVG|WCL|XJB|SHS|HTW|CEA|CRF|HLY|BLH|GLC
SP002309,1,32,HFD,PAD,HFD|LED|CWL|XMN|GMV|MVL|XHK|WOF|WOS|WPH|PSH|EVE|HYB|MIM|KGM|AUW|CBY|HND|OXF|GOR|RDG|TWY|MAI|TAP|BNM|SLO|HAY|STL|WEA|EAL|AML|PAD
SP002310,18,9,EDB,GLC,EDB|HYM|SLA|LVG|WCL|XJB|SHS|BLH|GLC
SP002311,10,18,SPX,AMS,SPX|XXY|XXR|XXQ|XXH|XXU|XXJ|XXI|XXO|XXL|XXG|XXK|XIW|XIE|XXX|BXS|ROT|AMS
SP002312,4,19,WOS,PAD,WOS|WPH|PSH|EVE|HYB|MIM|KGM|AUW|CBY|HND|OXF|DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
SP002313,2,19,WOF,PAD,WOF|WOS|WPH|PSH|EVE|HYB|MIM|KGM|SIP|AUW|CBY|OXF|GOR|RDG|TWY|MAI|SLO|STL|PAD
SP002314,2,8,DID,PAD,DID|GOR|RDG|TWY|MAI|SLO|STL|PAD
SP002315,1,22,GTW,RDZ,GTW|HOR|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|ASH|NCM|FNN|BAW|SND|CRN|WKM|EAR|RDZ
SP002316,6,3,BDQ,SHY,BDQ|FZH|SHY
SP002317,1,34,KGX,NCL,KGX|XKB|FPK|HRN|AAP|NSG|NBA|HDW|PBR|BPK|HAT|WGC|XGN|KBW|SVG|HIT|ARL|BIW|SDY|SNO|HUN|XHO|PBO|GRA|NNG|XNK|RET|DON|YRK|THI|NTR|DAR|DHM|NCL
SP002318,2,7,BGH,LDS,BGH|MIR|DEW|BTL|MLY|COT|LDS
SP002319,33,21,GTW,RDZ,GTW|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|ASH|NCM|FNN|BAW|SND|CRN|WKM|EAR|RDZ
SP002320,30,14,ADS,GLC,ADS|ADN|ASB|SLT|STV|KWN|DLY|GLG|LHW|HOZ|MIN|JHN|PYG|GLC
SP002321,48,2,INB,IVA,INB|IVA
SP002322,2,15,GLC,EDB,GLC|UDD|BLH|HLY|SHS|XJB|WCL|LVG|KKN|CUH|WTA|KGE|SLA|HYM|EDB
SP002323,20,16,GLC,GRK,GLC|CDO|HLE|HLW|PYG|PYJ|BPT|LGB|WDL|PTG|BGS|CDY|GKC|GKW|FTM|GRK
SP002324,2,10,EDB,GLC,EDB|HYM|SLA|LVG|WCL|XJB|SHS|BLH|UDD|GLC
SP002325,20,5,DMF,CAR,DMF|ANN|GEA|XGS|CAR
SP002326,2,29,WTB,NCL,WTB|RUS|SLH|GMT|EGT|GLS|LHM|DNY|CSM|COM|KLD|BTT|GTA|NNT|GYP|MTO|JCH|MBR|TBY|STK|BIL|SEC|HPL|HRE|SEA|SUN|BNR|HEW|NCL
SP002327,64,17,EUS,MKC,EUS|XWI|WMB|HRW|BSH|WFJ|KGL|APS|HML|XOE|BKM|TRI|CED|XOD|LBZ|BLY|MKC
SP002328,6,17,CDF,TAU,CDF|NWP|STJ|PIL|PWY|FIT|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU
SP002329,4,19,TAU,CDF,TAU|BWT|HIG|WSM|WNM|WOR|YAT|NLS|PSN|BMT|BRI|LWH|SRD|FIT|PWY|PIL|STJ|NWP|CDF
SP002330,2,19,GTW,RDZ,GTW|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|ASH|NCM|FNN|BAW|WKM|EAR|RDZ
SP002331,26,7,BRR,GLC,BRR|NIT|PTL|KNS|PWW|CMY|GLC
SP002332,2,28,HHD,CDF,HHD|VAL|LPG|BNG|PMW|LLJ|CWB|AGL|RHL|PRT|FLN|SHT|CTR|WRX|RUA|CRK|GOB|SHR|CTT|CRV|LUD|LEO|HFD|AGV|PPL|CWM|NWP|CDF
SP002333,26,7,GLC,BRR,GLC|CMY|PWW|KNS|PTL|NIT|BRR
SP002334,26,11,AYS,MYB,AYS|SKM|WND|GMN|AMR|CFO|CLW|RIC|HOH|XNJ|MYB
SP002335,1,28,KGX,LDS,KGX|XKB|FPK|HRN|AAP|BOP|PAL|GPK|ENC|GDH|HFN|SVG|HIT|ARL|BIW|SDY|SNO|HUN|XHO|PBO|GRA|NNG|XNK|RET|DON|AWK|WKF|LDS
SP002336,2,43,PNZ,BHM,PNZ|SER|HYL|CBN|RED|TRU|SAU|PAR|LOS|BOD|LSK|SGM|STS|PLY|IVY|TOT|NTA|TGM|DWL|DWW|EXD|TVP|TAU|BWT|PSN|BRI|FIT|BPW|YAE|CNM|ASC|XAY|WOS|DTW|HBY|KID|BKD|SBJ|ROW|SMW|XGJ|XOS|BHM
SP002337,9,16,LST,SNF,LST|BET|XOW|SRA|MYL|FOG|MNP|IFD|SVK|GMY|CTH|RMF|GDP|HRO|BRE|SNF
SP002338,257,2,HYM,EDA,HYM|EDA
SP002339,6,16,NMP,EUS,NMP|XHN|WOL|MKC|BLY|LBZ|XOD|TRI|BKM|XOE|HML|WFJ|HRW|WMB|XWI|EUS
SP002340,4,18,HFN,MOG,HFN|BAY|CUF|CWH|GDH|ENC|GPK|WIH|PAL|BOP|AAP|HGY|FPK|DYP|HHY|EXR|OLD|MOG
SP002341,1,11,MCV,WGW,MCV|SFD|SLD|KSL|FNW|MSS|BON|XLK|WHG|HIN|WGW
SP002342,4,15,MOG,GDH,MOG|OLD|EXR|HHY|DYP|FPK|HGY|HRN|AAP|BOP|PAL|WIH|GPK|ENC|GDH
SP002343,4,7,BHI,BHM,BHI|MGN|LEH|SCF|ADD|XOZ|BHM
SP002344,1,39,EDB,KGX,EDB|PST|DRM|DUN|RSN|BWK|ALM|MPT|NCL|DHM|DAR|NTR|THI|YRK|DON|RET|XNK|NNG|GRA|PBO|HUN|SNO|SDY|BIW|ARL|HIT|SVG|HFN|GDH|GPK|WIH|PAL|BOP|AAP|HRN|HGY|FPK|XKB|KGX
SP002345,2,22,LOB,LIF,LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
SP002346,64,24,BMV,LIF,BMV|BTG|LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
SP002347,2,17,RYS,KGX,RYS|BDK|LET|HIT|SVG|KBW|XGN|WLW|WGC|HAT|PBR|NBA|AAP|HGY|FPK|XKB|KGX
SP002348,12,11,IPS,PBO,IPS|SMK|BSE|KNE|SOJ|ELY|XYE|MNE|MCH|WLE|PBO
SP002349,2,13,GDH,MOG,GDH|ENC|WIH|PAL|BOP|AAP|HGY|FPK|DYP|HHY|EXR|OLD|MOG
SP002350,28,4,INR,ABD,INR|KTR|DYC|ABD
SP002351,2,6,HNT,ABD,HNT|INS|INR|KTR|DYC|ABD
SP002352,30,4,ABD,INR,ABD|DYC|KTR|INR
SP002353,3,18,GTW,RDG,GTW|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|ASH|NCM|BAW|WKM|EAR|RDG
SP002354,3,17,KGX,RYS,KGX|XKB|FPK|AAP|NBA|PBR|HAT|WGC|WLW|XGN|KBW|SVG|HIT|LET|BDK|AWM|RYS
SP002355,2,22,GTW,RDG,GTW|SAF|ELD|RDH|REI|BTO|DPD|DKT|GOM|CHL|SFR|GLD|WAN|ASH|NCM|FNN|BAW|SND|CRN|WKM|EAR|RDG
SP002356,2,5,EXD,BNP,EXD|CDI|EGG|UMB|BNP
SP002357,2,25,EXD,PNZ,EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|DPT|DOC|KEY|STS|SGM|MEN|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002358,12,6,FPK,MOG,FPK|DYP|HHY|EXR|OLD|MOG
SP002359,2,25,EXD,PNZ,EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|DPT|DOC|KEY|SBF|STS|SGM|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002360,1,30,STP,DBY,STP|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT|LEA|HLN|FLT|BDM|WEL|KET|COR|XMJ|OKM|MMO|LEI|LBO|EMD|XTG|LGE|SPO|DBY
SP002361,4,12,GCR,FRO,GCR|YAE|BPW|FIT|BRI|KYN|OLF|BTH|BOA|TRO|WSB|FRO
SP002362,36,19,CNE,PRE,CNE|NEL|BRF|BNC|BUB|RSG|HPN|HCT|ACR|CTW|RIS|BBN|MLH|CYT|PLS|BMB|XLS|LOH|PRE
SP002363,2,13,KGX,LET,KGX|XKB|FPK|AAP|PBR|HAT|WGC|WLW|XGN|KBW|SVG|HIT|LET
SP002364,6,11,GCR,WSB,GCR|YAE|BPW|FIT|BRI|KYN|OLF|BTH|BOA|TRO|WSB
SP002365,31,9,BPS,PRE,BPS|BPB|SQU|SAS|AFV|LTM|MOS|KKM|PRE
SP002366,2,22,EXD,PNZ,EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|SBF|STS|SGM|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002367,12,14,BUX,MAN,BUX|CEF|WBR|FNV|NMN|DSL|MDL|HAZ|WSR|DVN|SPT|HTC|LVM|MAN
SP002368,18,8,ZUM,ZTH,ZUM|ZTU|GUN|KWG|KWG|GUN|ZTU|ZTH
SP002369,2,22,EXD,PNZ,EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|STS|SGM|MEN|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002370,4,8,AAP,MOG,AAP|HGY|FPK|DYP|HHY|EXR|OLD|MOG
SP002371,7,21,EXD,PNZ,EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY|STS|SGM|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002372,2,5,MTH,CRS,MTH|SDM|WSH|CLU|CRS
SP002373,8,5,ABD,MTS,ABD|PLN|STN|LAU|MTS
SP002374,4,19,PLY,PNZ,PLY|DPT|DOC|KEY|SBF|STS|SGM|MEN|LSK|BOD|LOS|PAR|SAU|TRU|RED|CBN|HYL|SER|PNZ
SP002375,2,15,HPQ,LST,HPQ|MIS|MNG|COL|MKT|WTM|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
SP002376,4,4,ZUM,KWG,ZUM|ZTU|GUN|KWG
SP002377,1,26,XVJ,CBW,XVJ|DMK|NHD|BGM|RVB|SRT|BMS|XLY|XMU|SAY|XWK|SOR|XRJ|RTR|GLM|RAI|NGT|SIT|FAV|HNB|MAR|RAM|XMF|MSR|STU|CBW
SP002378,12,8,INR,MTS,INR|KTR|DYC|ABD|PLN|STN|LAU|MTS
SP002379,6,7,CDF,BRI,CDF|NWP|STJ|PIL|PWY|FIT|BRI
SP002380,1,3,CBW,XSI,CBW|WYE|XSI
SP002381,2,8,BRI,EXD,BRI|YAT|WSM|HIG|BWT|TAU|TVP|EXD
SP002382,8,8,MTS,INR,MTS|LAU|STN|PLN|ABD|DYC|KTR|INR
SP002383,6,8,ZUM,ZKB,ZUM|ZTU|GUN|KWG|KWG|GUN|ZTU|ZKB
SP002384,1,3,XSI,CBW,XSI|WYE|CBW
SP002385,2,7,BRI,EXD,BRI|WSM|HIG|BWT|TAU|TVP|EXD
SP002386,2,11,BRI,TAU,BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU
SP002387,1,27,CBW,XVJ,CBW|STU|MSR|XMF|RAM|MAR|HNB|FAV|SIT|NGT|RAI|GLM|RTR|XRJ|SOR|XWK|SAY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|BRX|XVJ
SP002388,8,16,LST,CET,LST|BET|XOW|SRA|MYL|IFD|GDP|SNF|CHM|BPA|HAP|WTM|KEL|MKT|COL|CET
SP002389,2,18,GCR,EXD,GCR|CDU|YAE|BPW|FIT|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD
SP002390,2,17,MCV,SOP,MCV|SFD|SLD|SNN|MSD|WKD|ATN|HGF|DSY|HIN|WGW|GST|APB|PBL|BCB|MEC|SOP
SP002391,2,16,CET,LST,CET|COL|MKT|KEL|WTM|HAP|BPA|CHM|INT|SNF|GDP|IFD|SRA|XOW|BET|LST
SP002392,12,16,CDF,EXD,CDF|NWP|STJ|PIL|PWY|FIT|BRI|NLS|YAT|WOR|WSM|HIG|BWT|TAU|TVP|EXD
SP002393,4,15,CET,LST,CET|COL|MKT|KEL|WTM|BPA|CHM|INT|SNF|GDP|IFD|SRA|XOW|BET|LST
SP002394,2,23,CDF,PLY,CDF|NWP|STJ|PIL|PWY|FIT|BRI|NLS|YAT|WOR|WSM|HIG|BWT|TAU|TVP|EXD|DWW|DWL|TGM|NTA|TOT|IVY|PLY
SP002395,2,19,CDF,EXD,CDF|NWP|STJ|PIL|PWY|FIT|BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD
SP002396,4,13,BRI,EXD,BRI|BMT|PSN|NLS|YAT|WOR|WNM|WSM|HIG|BWT|TAU|TVP|EXD
SP002397,6,9,HNX,SDL,HNX|LPY|CSG|AIG|STM|BRW|LVC|XMR|SDL
SP002398,1,18,XVJ,FKW,XVJ|BRX|DMK|NHD|BGM|RVB|SRT|BMS|XLY|XMU|SAY|XOT|BRG|MDE|CHG|AFK|XSI|FKW
SP002399,4,15,CET,LST,CET|COL|MKT|KEL|WTM|HAP|BPA|CHM|SNF|GDP|IFD|SRA|XOW|BET|LST
SP002400,2,9,CRS,GLC,CRS|CLU|WSH|SDM|MTH|BLH|UDD|CBL|GLC
SP002401,1,18,XYA,SPO,XYA|REE|CNY|BDA|XWH|WMD|ATL|TTF|BND|MNE|MCH|WLE|XMJ|OKM|MMO|LBO|XTG|SPO
SP002402,8,21,PNZ,EXD,PNZ|SER|HYL|CBN|RED|TRU|SAU|PAR|LOS|BOD|LSK|SGM|STS|PLY|IVY|TOT|NTA|TGM|DWL|DWW|EXD
SP002403,2,19,DVP,XVJ,DVP|FKE|FKC|XSI|AFK|HCN|PDW|TON|SEV|ORP|XPE|XLY|BMS|SRT|BKJ|KTH|HNH|BRX|XVJ
SP002404,2,22,PNZ,EXD,PNZ|SER|HYL|CBN|RED|TRU|SAU|PAR|LOS|BOD|LSK|MEN|SGM|STS|PLY|IVY|TOT|NTA|TGM|DWL|DWW|EXD
SP002405,2,8,ZHS,ZTH,ZHS|ZTU|GUN|KWG|KWG|GUN|ZTU|ZTH
SP002406,1,3,FKE,FKW,FKE|FKC|FKW
SP002407,2,15,DID,EVE,DID|APF|CUM|RAD|OXF|HND|CME|FIN|CBY|AUW|SIP|KGM|MIM|HYB|EVE
SP002408,1,6,FKW,FKE,FKW|XSI|XSI|FKW|FKC|FKE
SP002409,4,14,DFD,RAI,DFD|SCG|GNH|SWM|NFL|XSR|GRV|HGM|SOO|XRJ|RTR|CTM|GLM|RAI
SP002410,20,15,SSD,NRW,SSD|AUD|WLF|XSP|CMS|CBG|CMB|WBC|ELY|XYE|BND|TTF|ATL|WMD|NRW
SP002411,2,11,PGN,EXD,PGN|TQY|TRR|NTA|TGM|DWL|DWW|SCS|MBT|EXT|EXD
SP002412,8,10,CBG,NRW,CBG|CMB|WBC|ELY|XYE|BND|TTF|ATL|WMD|NRW
SP002413,10,8,ZKB,ZUM,ZKB|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
SP002414,61,15,SOV,LST,SOV|PRL|SIA|RFD|HOC|RLG|WIC|BIC|SNF|GDP|IFD|SRA|XOW|BET|LST
SP002415,4,11,BRI,SAL,BRI|KYN|OLF|BTH|FFD|AVF|BOA|TRO|WSB|WMN|SAL
SP002416,2,4,IPS,NRW,IPS|SMK|DIS|NRW
SP002417,4,9,WSB,BRI,WSB|TRO|BOA|AVF|FFD|BTH|OLF|KYN|BRI
SP002418,2,34,MLG,GLQ,MLG|MRR|ARG|BSL|LCL|GLF|LCS|LHE|CPA|BNV|FTW|SBR|RYB|TUL|CRR|RAN|BRO|UTY|CNR|AUI|ART|GCH|HLU|DLR|DBC|CYK|YOK|GRS|SCH|HYN|PTK|GQL|BLG|GLQ
SP002419,12,8,ZDE,ZUM,ZDE|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
SP002420,2,10,BNP,EXD,BNP|UMB|KGN|EGG|MRD|COP|YEO|CDI|NTC|EXD
SP002421,11,16,BXS,SPX,BXS|XXX|XIE|XIW|XXK|XXG|XXL|XXO|XXI|XXJ|XXU|XXH|XXQ|XXR|XXY|SPX
SP002422,2,8,GLC,LNK,GLC|CBL|UDD|MTH|SDM|WSH|CLU|LNK
SP002423,8,11,BRI,WMN,BRI|KYN|OLF|BTH|FFD|AVF|BOA|TRO|WSB|DMH|WMN
SP002424,6,8,ZUM,ZDE,ZUM|ZTU|GUN|KWG|KWG|GUN|ZTU|ZDE
SP002425,28,5,FIT,BRI,FIT|ASD|SRD|LWH|BRI
SP002426,144,17,SOP,LVC,SOP|BDL|HIL|ANS|FRE|FBY|HTO|HLR|BLN|WLO|SFL|BNW|BOT|BAH|SDL|XMR|LVC
SP002427,26,5,BRI,FIT,BRI|LWH|SRD|ASD|FIT
SP002428,2,5,LNK,MTH,LNK|CLU|WSH|SDM|MTH
SP002429,2,15,MYB,AYS,MYB|XNJ|WCX|SRU|WRU|DNM|DGC|GER|SRG|BCF|HWY|SDR|PRR|LTK|AYS
SP002430,2,26,BMO,MYB,BMO|XOH|TYS|SOL|DDG|LPW|HTN|WRP|WRW|LMS|XFC|BAN|KGS|XAN|BCS|XJV|HDM|PRR|SDR|HWY|GER|WRU|SRU|WCX|XNJ|MYB
SP002431,2,14,LWT,HPQ,LWT|OUS|BCC|BRP|HAS|DSM|SAX|WCM|MES|WDB|WFI|IPS|MIS|HPQ
SP002432,1,4,OBN,OBN,OBN|TEE|CLO|OBN
SP002433,6,6,CBG,SSD,CBG|CMS|XSP|WLF|AUD|SSD
SP002434,2,14,HPQ,LWT,HPQ|MIS|IPS|WFI|WDB|MES|WCM|SAX|DSM|HAS|BRP|BCC|OUS|LWT
SP002435,34,2,COL,CET,COL|CET
SP002436,32,11,WON,COL,WON|FRI|KBX|TLS|WEE|GRB|ALR|WIV|HYH|CET|COL
SP002437,34,11,COL,WON,COL|CET|HYH|WIV|ALR|GRB|WEE|TLS|KBX|FRI|WON
SP002438,2,16,MLN,MTH,MLN|HLF|BRN|WES|ANL|HYN|PTK|EXG|AND|GCL|AGS|BDG|DAK|RUT|CBL|MTH
SP002439,2,21,DEE,INV,DEE|BYF|MON|CAN|ARB|MTS|LAU|STN|PLN|ABD|DYC|KTR|INR|INS|HNT|KEH|ELG|FOR|NRN|IVA|INV
SP002440,30,11,WAC,LIV,WAC|WAW|WID|HGN|HED|HNX|ALE|WSA|MSH|EDG|LIV
SP002441,70,15,FST,SRY,FST|WEH|BKG|UPM|LAI|BSO|PSE|BEF|LES|CHW|WCF|SOC|SOE|TPB|SRY
SP002442,4,12,FST,SOC,FST|WEH|BKG|UPM|LAI|BSO|PSE|BEF|LES|CHW|WCF|SOC
SP002443,1,7,SBY,HUL,SBY|HOW|GBD|BUH|FRY|HES|HUL
SP002444,6,8,BAK,ECR,BAK|WSW|BAL|SRC|NRB|TTH|SRS|ECR
SP002445,2,11,BIS,CBG,BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG
SP002446,2,6,SSD,CBG,SSD|AUD|WLF|XSP|CMS|CBG
