pattern_id,origin,destination,station_count,service_count,is_circular,is_shuttle,has_reverse,reverse_pattern_id
SP004067,CMB,LST,21,2,False,False,False,
SP004068,CMB,LST,23,24,False,False,True,SP004066
SP004069,CMB,LST,17,18,False,False,True,SP004173
SP004070,TBR,TIL,2,52,False,True,True,SP004081
SP004071,CBG,LST,22,4,False,False,False,
SP004072,PPD,ABA,8,2,False,False,False,
SP004073,LST,CMB,24,4,False,False,True,SP004079
SP004074,LST,CMB,18,4,False,False,False,
SP004075,ABA,CDF,16,8,False,False,False,
SP004076,LST,CBG,17,4,False,False,False,
SP004077,LIV,NCL,32,1,False,False,True,SP003042
SP004078,KLN,KGX,27,1,False,False,False,
SP004079,CMB,LST,24,4,False,False,True,SP004073
SP004080,DPS,HHD,2,9,False,True,True,SP004475
SP004081,TIL,TBR,2,52,False,True,True,SP004070
SP004082,LST,HFE,14,10,False,False,True,SP004374
SP004083,HFE,LST,15,68,False,False,True,SP004087
SP004084,CDF,CRE,18,2,False,False,True,SP001494
SP004085,HHE,WRH,10,1,False,False,False,
SP004086,BAL,WRH,20,1,False,False,False,
SP004087,LST,HFE,15,61,False,False,True,SP004083
SP004088,GFD,PAD,7,2,False,False,True,SP003957
SP004089,PPD,CDF,9,4,False,False,True,SP000871
SP004090,BHM,WOF,11,2,False,False,True,SP002120
SP004091,LST,HFE,17,2,False,False,True,SP004610
SP004092,HFE,SRA,15,8,False,False,True,SP004095
SP004093,PGN,BRI,13,2,False,False,False,
SP004094,GCR,PLY,16,2,False,False,False,
SP004095,SRA,HFE,15,4,False,False,True,SP004092
SP004096,BHM,NOT,13,6,False,False,True,SP001444
SP004097,BPN,MAN,11,1,False,False,False,
SP004098,WON,CLT,5,2,False,False,True,SP004325
SP004099,HGS,TON,14,2,False,False,True,SP004544
SP004100,DDG,WOF,26,2,False,False,False,
SP004101,GTW,RDZ,21,1,False,False,False,
SP004102,LMS,WOF,28,2,False,False,False,
SP004103,SAV,WOF,28,2,False,False,False,
SP004104,BHM,LEI,10,2,False,False,False,
SP004105,CDF,NOT,36,2,False,False,False,
SP004106,BPN,YRK,19,2,False,False,False,
SP004107,CDF,NOT,33,2,False,False,False,
SP004108,DDG,WOF,26,2,False,False,True,SP001466
SP004109,ADS,ADS,3,10,True,False,True,SP004109
SP004110,GLC,EUS,44,1,False,False,True,SP004111
SP004111,EUS,GLC,44,1,False,False,True,SP004110
SP004112,ULP,SOY,2,4,False,True,True,SP002823
SP004113,DDG,WOF,22,2,False,False,True,SP001458
SP004114,MYB,BCS,16,1,False,False,False,
SP004115,CAR,LDS,16,2,False,False,False,
SP004116,GRS,EDB,23,1,False,False,False,
SP004117,HUL,LDS,11,1,False,False,True,SP003571
SP004118,MIA,LIV,22,1,False,False,False,
SP004119,GTW,RDH,5,12,False,False,True,SP001180
SP004120,ORE,BTN,20,4,False,False,False,
SP004121,EUS,NMP,19,2,False,False,False,
SP004122,BTN,ORE,18,4,False,False,False,
SP004123,BTN,ORE,19,2,False,False,False,
SP004124,BTN,ORE,17,4,False,False,False,
SP004125,LLV,SWA,14,2,False,False,False,
SP004126,ORE,BTN,19,2,False,False,True,SP003150
SP004127,EUS,NMP,17,2,False,False,True,SP001853
SP004128,ORE,BTN,18,4,False,False,False,
SP004129,SHF,DBY,7,2,False,False,False,
SP004130,LDS,DEW,5,2,False,False,False,
SP004131,EUS,BHM,32,1,False,False,False,
SP004132,TPB,FST,14,1,False,False,False,
SP004133,SYB,HUD,6,2,False,False,False,
SP004134,ALO,GLQ,7,70,False,False,True,SP004140
SP004135,BTN,SOU,24,2,False,False,False,
SP004136,SOU,BTN,23,2,False,False,False,
SP004137,SOU,LIT,13,2,False,False,False,
SP004138,MAN,DAR,17,1,False,False,False,
SP004139,STG,GLQ,6,2,False,False,True,SP000216
SP004140,GLQ,ALO,7,70,False,False,True,SP004134
SP004141,BHM,WSL,11,2,False,False,True,SP001412
SP004142,BAK,OXT,11,1,False,False,False,
SP004143,LIV,NRW,41,2,False,False,False,
SP004144,STP,COR,20,1,False,False,False,
SP004145,COL,PBO,13,2,False,False,True,SP002448
SP004146,ALO,STG,2,2,False,True,False,
SP004147,EBN,HHE,12,1,False,False,False,
SP004148,SNF,BTR,8,2,False,False,True,SP004156
SP004149,OXF,MYB,18,1,False,False,False,
SP004150,COL,LST,22,1,False,False,False,
SP004151,CHM,BTR,7,2,False,False,False,
SP004152,OXF,HWY,10,2,False,False,False,
SP004153,LST,WTM,13,2,False,False,False,
SP004154,INT,COL,8,2,False,False,False,
SP004155,PBO,HRH,38,2,False,False,False,
SP004156,BTR,SNF,8,2,False,False,True,SP004148
SP004157,MYB,BMO,26,2,False,False,True,SP002430
SP004158,SUY,COL,5,2,False,False,False,
SP004159,MYB,AYS,17,1,False,False,True,SP000613
SP004160,HWC,COL,7,4,False,False,True,SP003740
SP004161,HWY,MYB,10,4,False,False,True,SP000248
SP004162,SAV,MYB,26,2,False,False,False,
SP004163,HWY,MYB,12,4,False,False,False,
SP004164,CBG,LST,21,1,False,False,False,
SP004165,LST,ELY,28,1,False,False,False,
SP004166,CBG,LST,25,2,False,False,False,
SP004167,PGN,PAD,22,2,False,False,False,
SP004168,CBG,LST,23,6,False,False,True,SP002107
SP004169,BAL,TBD,14,1,False,False,False,
SP004170,LST,CMB,23,4,False,False,True,SP004178
SP004171,ELY,LST,26,2,False,False,True,SP004569
SP004172,MAT,CLE,30,2,False,False,False,
SP004173,LST,CMB,17,12,False,False,True,SP004069
SP004174,BSW,LMS,11,2,False,False,True,SP000554
SP004175,PBO,NOT,16,2,False,False,False,
SP004176,ELY,LST,23,2,False,False,False,
SP004177,HWY,MYB,9,8,False,False,True,SP000081
SP004178,CMB,LST,23,2,False,False,True,SP004170
SP004179,BHM,BRI,17,2,False,False,False,
SP004180,BAN,MYB,16,2,False,False,True,SP003198
SP004181,HWV,PAD,5,1,False,False,False,
SP004182,MYB,AYS,14,2,False,False,False,
SP004183,BRI,PAD,16,1,False,False,False,
SP004184,LCB,LCB,3,3,True,False,True,SP004184
SP004185,MYB,BAN,15,1,False,False,False,
SP004186,PAD,FRO,15,2,False,False,False,
SP004187,NCL,EDB,9,2,False,False,True,SP001429
SP004188,EUS,CRE,21,2,False,False,True,SP000864
SP004189,OXF,PAD,10,1,False,False,False,
SP004190,HRH,PBO,37,2,False,False,False,
SP004191,MYB,SBJ,37,2,False,False,False,
SP004192,HRH,PBO,36,1,False,False,False,
SP004193,LST,CBG,22,2,False,False,False,
SP004194,BTN,BDM,49,1,False,False,False,
SP004195,OBN,CTB,2,2,False,True,True,SP004197
SP004196,TBD,BDM,42,1,False,False,False,
SP004197,CTB,OBN,2,2,False,True,True,SP004195
SP004198,NEM,POO,19,1,False,False,True,SP003854
SP004199,CRU,OBN,2,4,False,True,True,SP004201
SP004200,SOU,BTN,34,1,False,False,False,
SP004201,OBN,CRU,2,3,False,True,True,SP004199
SP004202,SOU,BTN,24,14,False,False,False,
SP004203,BDM,BTN,40,1,False,False,False,
SP004204,BDM,BTN,37,1,False,False,False,
SP004205,BPN,CRE,13,1,False,False,False,
SP004206,DMR,EDB,26,1,False,False,False,
SP004207,EUS,CRE,28,2,False,False,True,SP001804
SP004208,SOU,BTN,26,2,False,False,False,
SP004209,MAN,SHR,15,2,False,False,False,
SP004210,ELY,LST,25,4,False,False,False,
SP004211,LAN,WDM,7,2,False,False,False,
SP004212,WDM,OXN,5,22,False,False,True,SP004216
SP004213,DON,GOO,5,4,False,False,False,
SP004214,CFD,LDS,4,2,False,False,False,
SP004215,MCV,LIV,16,2,False,False,True,SP001777
SP004216,OXN,WDM,5,22,False,False,True,SP004212
SP004217,BTN,CBG,35,1,False,False,False,
SP004218,EGR,BDM,30,2,False,False,False,
SP004219,LUT,GTW,25,2,False,False,False,
SP004220,FTW,EDB,28,1,False,False,False,
SP004221,YRK,BPN,19,2,False,False,False,
SP004222,MLN,MTH,21,2,False,False,False,
SP004223,CBG,CMB,2,2,False,True,False,
SP004224,WDM,OXN,3,2,False,False,True,SP004240
SP004225,CBG,SRA,22,2,False,False,False,
SP004226,BAA,SOU,18,1,False,False,False,
SP004227,BTN,CCH,18,2,False,False,True,SP001160
SP004228,INV,EUS,68,1,False,False,True,SP004232
SP004229,BPN,LIV,20,2,False,False,True,SP000648
SP004230,BTN,CCH,16,2,False,False,False,
SP004231,SMN,WIC,7,42,False,False,True,SP004236
SP004232,EUS,INV,68,1,False,False,True,SP004228
SP004233,MYB,WRU,6,1,False,False,False,
SP004234,SCB,SOS,2,6,False,True,True,SP004239
SP004235,DMR,CRS,26,2,False,False,False,
SP004236,WIC,SMN,7,48,False,False,True,SP004231
SP004237,KGX,PBO,25,1,False,False,False,
SP004238,DID,PAD,10,1,False,False,True,SP000326
SP004239,SOS,SCB,2,4,False,True,True,SP004234
SP004240,OXN,WDM,3,2,False,False,True,SP004224
SP004241,BIF,LAN,11,2,False,False,False,
SP004242,WFF,DMR,21,2,False,False,False,
SP004243,MTH,DMR,22,6,False,False,False,
SP004244,LDS,HGT,4,2,False,False,False,
SP004245,RDG,DID,6,2,False,False,True,SP003226
SP004246,LDS,HGT,3,2,False,False,False,
SP004247,LAR,GLC,13,2,False,False,False,
SP004248,PAD,WPH,17,1,False,False,False,
SP004249,CDF,PMH,27,2,False,False,False,
SP004250,SCA,SHF,19,2,False,False,False,
SP004251,MCV,LIV,15,4,False,False,True,SP004459
SP004252,LDS,GOO,12,2,False,False,True,SP004254
SP004253,WGN,LIV,12,2,False,False,False,
SP004254,GOO,LDS,12,4,False,False,True,SP004252
SP004255,WKG,CAR,7,2,False,False,False,
SP004256,MLM,BIF,6,6,False,False,True,SP003015
SP004257,MYB,BMO,25,1,False,False,True,SP000226
SP004258,MRY,WTH,6,2,False,False,False,
SP004259,PRE,BIF,13,2,False,False,True,SP000657
SP004260,NOT,STP,20,2,False,False,False,
SP004261,LIV,DON,22,2,False,False,False,
SP004262,BYI,YSM,18,2,False,False,False,
SP004263,EDB,MIA,20,2,False,False,False,
SP004264,OXN,MIA,14,2,False,False,True,SP004451
SP004265,LAN,BIF,10,2,False,False,False,
SP004266,EXD,SAL,15,2,False,False,True,SP001027
SP004267,LAN,MLM,17,2,False,False,False,
SP004268,LIV,MIA,14,2,False,False,False,
SP004269,LIV,NRW,39,2,False,False,False,
SP004270,BSR,SPX,29,1,False,False,False,
SP004271,SPX,RAM,26,26,False,False,True,SP004281
SP004272,MAN,NOT,15,2,False,False,False,
SP004273,BSR,SPX,25,4,False,False,False,
SP004274,CPH,BYI,14,2,False,False,True,SP001907
SP004275,NRW,MAN,27,2,False,False,False,
SP004276,YRK,BPN,22,2,False,False,False,
SP004277,PNZ,PLY,15,2,False,False,False,
SP004278,ELY,LST,20,1,False,False,False,
SP004279,DON,HUL,12,4,False,False,True,SP002727
SP004280,WTH,CAR,8,2,False,False,False,
SP004281,RAM,SPX,26,22,False,False,True,SP004271
SP004282,BRI,CDF,7,2,False,False,True,SP002379
SP004283,DON,HUL,10,18,False,False,True,SP004286
SP004284,BRI,WSM,5,2,False,False,False,
SP004285,HUL,DON,11,12,False,False,True,SP004301
SP004286,HUL,DON,10,7,False,False,True,SP004283
SP004287,GRS,SPR,13,2,False,False,True,SP004305
SP004288,YRK,HUL,11,1,False,False,False,
SP004289,HYN,SPR,10,2,False,False,False,
SP004290,MLN,SPR,15,54,False,False,True,SP000523
SP004291,SPX,MAR,24,2,False,False,False,
SP004292,HUL,DON,11,8,False,False,True,SP004315
SP004293,GLQ,ABD,19,1,False,False,False,
SP004294,CDF,CTR,18,2,False,False,False,
SP004295,BPN,YRK,21,2,False,False,False,
SP004296,DID,PAD,17,1,False,False,False,
SP004297,GLQ,ABD,18,2,False,False,False,
SP004298,GLQ,INV,25,2,False,False,False,
SP004299,FAV,SPX,22,2,False,False,False,
SP004300,GLQ,INV,17,2,False,False,True,SP001089
SP004301,DON,HUL,11,4,False,False,True,SP004285
SP004302,BHC,DMR,9,4,False,False,True,SP003689
SP004303,FAV,SPX,20,38,False,False,True,SP003090
SP004304,MCM,LAN,3,36,False,False,True,SP003016
SP004305,SPR,GRS,13,2,False,False,True,SP004287
SP004306,QRB,EAD,16,6,False,False,False,
SP004307,BAK,BTN,17,1,False,False,False,
SP004308,DEE,GLQ,16,2,False,False,False,
SP004309,GTW,BTN,8,1,False,False,False,
SP004310,ABD,GLQ,16,2,False,False,True,SP000860
SP004311,CBG,NRW,14,2,False,False,False,
SP004312,CBG,NRW,11,2,False,False,True,SP004320
SP004313,SNS,QRB,13,2,False,False,False,
SP004314,QRB,ASN,17,6,False,False,False,
SP004315,DON,HUL,11,2,False,False,True,SP004292
SP004316,EDB,ADR,11,2,False,False,False,
SP004317,INV,GLQ,17,1,False,False,False,
SP004318,HWC,LST,21,2,False,False,False,
SP004319,INV,GLQ,15,2,False,False,True,SP000680
SP004320,NRW,CBG,11,2,False,False,True,SP004312
SP004321,INV,GLQ,16,2,False,False,False,
SP004322,NRW,CBG,13,2,False,False,False,
SP004323,EXD,PGN,11,2,False,False,False,
SP004324,EXD,PGN,10,2,False,False,False,
SP004325,CLT,WON,5,2,False,False,True,SP004098
SP004326,EXD,PGN,12,2,False,False,False,
SP004327,OBN,GLQ,17,2,False,False,True,SP002303
SP004328,WON,TLS,4,4,False,False,True,SP004332
SP004329,WMS,GLC,11,2,False,False,False,
SP004330,EXM,PGN,19,2,False,False,False,
SP004331,MLG,GLQ,29,4,False,False,False,
SP004332,TLS,WON,4,6,False,False,True,SP004328
SP004333,EXM,PGN,21,8,False,False,False,
SP004334,CLT,LST,24,1,False,False,False,
SP004335,HRS,LDS,4,2,False,False,True,SP002845
SP004336,CLT,LST,18,2,False,False,False,
SP004337,RDH,GTW,3,1,False,False,False,
SP004338,PAD,BPW,10,4,False,False,False,
SP004339,PBO,HRH,37,1,False,False,False,
SP004340,BXB,HFE,5,2,False,False,False,
SP004341,PBO,HRH,38,1,False,False,False,
SP004342,EXM,PGN,18,14,False,False,False,
SP004343,HHB,LAN,4,2,False,False,True,SP003022
SP004344,HFE,LST,19,1,False,False,False,
SP004345,HRH,PBO,36,2,False,False,False,
SP004346,AFK,SPX,16,2,False,False,True,SP003153
SP004347,RAM,SPX,25,2,False,False,False,
SP004348,SPX,MAR,27,2,False,False,False,
SP004349,BRI,EXM,21,2,False,False,False,
SP004350,MAR,SPX,28,1,False,False,False,
SP004351,MAR,SPX,24,4,False,False,True,SP004380
SP004352,HGT,LDS,8,12,False,False,True,SP002844
SP004353,BGN,EBB,13,2,False,False,False,
SP004354,PBO,DEB,5,24,False,False,True,SP004367
SP004355,LAN,MCM,6,2,False,False,False,
SP004356,KLB,PBO,3,10,False,False,True,SP004389
SP004357,MAR,SPX,25,33,False,False,True,SP002917
SP004358,DAR,BIA,6,4,False,False,False,
SP004359,PBO,SWB,4,18,False,False,True,SP004363
SP004360,SFO,FST,11,3,False,False,True,SP002707
SP004361,DAR,SLB,11,2,False,False,False,
SP004362,CBW,SPX,18,4,False,False,False,
SP004363,SWB,PBO,4,16,False,False,True,SP004359
SP004364,EXM,PGN,20,2,False,False,False,
SP004365,GLC,EUS,36,1,False,False,True,SP004399
SP004366,CLT,LST,20,1,False,False,False,
SP004367,DEB,PBO,5,28,False,False,True,SP004354
SP004368,BDT,YRK,16,2,False,False,False,
SP004369,FAL,PAR,8,2,False,False,False,
SP004370,SBY,YRK,2,2,False,True,True,SP001813
SP004371,FAL,TRU,6,42,False,False,True,SP000854
SP004372,GLC,WMS,12,2,False,False,False,
SP004373,BNP,EXC,11,1,False,False,False,
SP004374,HFE,LST,14,2,False,False,True,SP004082
SP004375,LIV,WGN,7,1,False,False,False,
SP004376,FAL,TRU,5,16,False,False,True,SP000866
SP004377,SHF,MAN,11,1,False,False,True,SP003541
SP004378,SLB,MAN,24,1,False,False,True,SP003072
SP004379,NRW,ELY,7,2,False,False,True,SP002703
SP004380,SPX,MAR,24,4,False,False,True,SP004351
SP004381,HLD,YRK,9,1,False,False,False,
SP004382,INV,EUS,59,2,False,False,False,
SP004383,SHF,LDS,7,2,False,False,False,
SP004384,EUS,WVH,24,1,False,False,False,
SP004385,SMN,LST,16,2,False,False,False,
SP004386,IPS,NRW,19,2,False,False,False,
SP004387,SPT,CTR,13,2,False,False,False,
SP004388,DVP,SPX,22,1,False,False,False,
SP004389,PBO,KLB,3,12,False,False,True,SP004356
SP004390,SDW,SPX,28,1,False,False,False,
SP004391,SPT,CTR,15,2,False,False,True,SP002472
SP004392,SPX,DVP,21,10,False,False,True,SP004401
SP004393,RAM,SPX,29,2,False,False,False,
SP004394,SDW,SPX,26,3,False,False,False,
SP004395,BFA,CRP,2,2,False,True,True,SP004397
SP004396,SPX,RAM,28,26,False,False,True,SP004404
SP004397,CRP,BFA,2,2,False,True,True,SP004395
SP004398,FAV,SPX,37,2,False,False,False,
SP004399,EUS,GLC,36,1,False,False,True,SP004365
SP004400,GCR,SOU,16,2,False,False,False,
SP004401,DVP,SPX,21,10,False,False,True,SP004392
SP004402,MAN,MAC,8,1,False,False,True,SP002496
SP004403,GCR,BRI,5,4,False,False,True,SP000527
SP004404,RAM,SPX,28,15,False,False,True,SP004396
SP004405,DAR,CGT,3,54,False,False,True,SP004424
SP004406,MBR,WTB,11,2,False,False,False,
SP004407,SEF,LWS,6,1,False,False,True,SP000582
SP004408,NNT,MBR,5,4,False,False,True,SP004410
SP004409,HHE,PMP,2,1,False,True,False,
SP004410,MBR,NNT,5,6,False,False,True,SP004408
SP004411,LWS,EBN,6,1,False,False,False,
SP004412,WTB,MBR,18,10,False,False,True,SP004035
SP004413,BAL,EPS,10,1,False,False,False,
SP004414,SUO,BAL,6,1,False,False,False,
SP004415,LSK,LOO,5,16,False,False,True,SP004463
SP004416,PAD,BDW,16,1,False,False,False,
SP004417,ECR,EGR,3,1,False,False,False,
SP004418,LSK,LOO,6,4,False,False,True,SP004464
SP004419,HUD,LDS,9,1,False,False,False,
SP004420,LSK,LOO,2,6,False,True,True,SP004467
SP004421,KNA,LDS,10,2,False,False,True,SP002846
SP004422,HGT,LDS,6,2,False,False,False,
SP004423,LDS,HGT,7,2,False,False,False,
SP004424,CGT,DAR,3,58,False,False,True,SP004405
SP004425,SRA,HFE,14,2,False,False,False,
SP004426,BPN,LIV,15,2,False,False,False,
SP004427,WGN,LIV,10,2,False,False,True,SP003099
SP004428,SRA,HFE,14,2,False,False,False,
SP004429,HFE,SRA,15,2,False,False,False,
SP004430,HSB,ELP,3,4,False,False,True,SP004432
SP004431,LSK,PLY,5,2,False,False,False,
SP004432,ELP,HSB,3,2,False,False,True,SP004430
SP004433,EUS,NMP,14,2,False,False,True,SP001345
SP004434,HYM,NBW,8,2,False,False,True,SP004436
SP004435,SPX,MDW,17,4,False,False,True,SP004438
SP004436,NBW,HYM,8,2,False,False,True,SP004434
SP004437,BIS,SRA,15,2,False,False,False,
SP004438,MDW,SPX,17,4,False,False,True,SP004435
SP004439,SRA,BIS,13,2,False,False,False,
SP004440,ELP,LIV,16,2,False,False,False,
SP004441,DAL,OBN,5,2,False,False,True,SP004444
SP004442,SRA,BIS,14,2,False,False,False,
SP004443,WRU,MYB,8,2,False,False,True,SP000078
SP004444,OBN,DAL,5,2,False,False,True,SP004441
SP004445,MYB,BAN,19,1,False,False,False,
SP004446,BIS,SRA,15,2,False,False,False,
SP004447,GLC,ADN,13,1,False,False,False,
SP004448,EDB,GLC,22,6,False,False,True,SP002691
SP004449,GLC,EDB,12,2,False,False,False,
SP004450,MCO,WAC,7,2,False,False,False,
SP004451,MIA,OXN,14,2,False,False,True,SP004264
SP004452,MCO,WAC,11,2,False,False,True,SP002896
SP004453,MCO,WAC,10,4,False,False,False,
SP004454,GLC,EDB,18,2,False,False,False,
SP004455,CYP,DLJ,16,1,False,False,False,
SP004456,EDB,GLC,17,2,False,False,False,
SP004457,MCO,WAC,11,2,False,False,False,
SP004458,KWG,ZUM,4,2,False,False,True,SP002376
SP004459,LIV,MCV,15,2,False,False,True,SP004251
SP004460,YRK,MAN,24,1,False,False,False,
SP004461,SBY,HFX,11,2,False,False,False,
SP004462,YRK,RCC,9,2,False,False,True,SP001014
SP004463,LOO,LSK,5,16,False,False,True,SP004415
SP004464,LOO,LSK,6,4,False,False,True,SP004418
SP004465,HUL,HFX,14,2,False,False,False,
SP004466,WEY,NEM,33,2,False,False,False,
SP004467,LOO,LSK,2,6,False,True,True,SP004420
SP004468,BSK,WOK,7,1,False,False,False,
SP004469,WFJ,WFJ,1,80,True,False,True,SP004469
SP004470,SHF,LDS,12,2,False,False,False,
SP004471,LIV,WAC,11,2,False,False,True,SP004480
SP004472,LIV,WAC,12,2,False,False,True,SP004478
SP004473,DFP,HHD,2,4,False,True,True,SP002529
SP004474,CLH,MCV,14,2,False,False,True,SP000470
SP004475,HHD,DPS,2,8,False,True,True,SP004080
SP004476,PAD,BAN,11,2,False,False,True,SP000179
SP004477,NBY,RDG,5,2,False,False,False,
SP004478,WAC,LIV,12,2,False,False,True,SP004472
SP004479,MYB,PRR,9,1,False,False,True,SP000302
SP004480,WAC,LIV,11,2,False,False,True,SP004471
SP004481,CBG,BTN,37,1,False,False,False,
SP004482,HRH,PBO,41,1,False,False,False,
SP004483,WOS,OXF,10,2,False,False,False,
SP004484,NRC,BDW,5,1,False,False,True,SP001123
SP004485,OXF,WOS,11,2,False,False,False,
SP004486,AYS,MYB,15,2,False,False,False,
SP004487,BTN,BDM,38,1,False,False,False,
SP004488,OXF,MYB,19,2,False,False,False,
SP004489,MIA,CLE,37,1,False,False,False,
SP004490,CLE,LIV,41,1,False,False,False,
SP004491,SWI,CNM,6,2,False,False,True,SP000478
SP004492,PNZ,PLY,17,2,False,False,False,
SP004493,GRV,CHX,20,60,False,False,True,SP000413
SP004494,PNZ,PLY,16,2,False,False,False,
SP004495,UIG,LCH,4,1,False,False,True,SP004521
SP004496,MLG,MLG,8,1,True,False,False,
SP004497,ADS,BDC,2,1,False,True,False,
SP004498,CRY,CST,13,8,False,False,False,
SP004499,PSE,SFO,2,4,False,True,True,SP003330
SP004500,MIA,LIV,18,1,False,False,False,
SP004501,GRV,CHX,19,8,False,False,False,
SP004502,PMH,BRI,21,1,False,False,False,
SP004503,MIA,BIF,31,1,False,False,True,SP004592
SP004504,EDB,ABD,20,1,False,False,False,
SP004505,EBN,BAK,21,1,False,False,False,
SP004506,CRS,EDB,4,2,False,False,True,SP001978
SP004507,EDB,FTW,34,1,False,False,False,
SP004508,BKJ,BFR,6,2,False,False,True,SP000410
SP004509,CRY,CHX,11,4,False,False,False,
SP004510,SOO,CHX,18,4,False,False,False,
SP004511,BKJ,XVJ,5,2,False,False,False,
SP004512,ORP,CHX,10,1,False,False,False,
SP004513,EXD,PLY,8,1,False,False,True,SP000852
SP004514,WSM,BPW,10,1,False,False,False,
SP004515,GLC,EUS,37,1,False,False,True,SP004516
SP004516,EUS,GLC,37,1,False,False,True,SP004515
SP004517,RDG,BDW,6,2,False,False,False,
SP004518,NRW,LIV,46,1,False,False,False,
SP004519,RDG,NBY,5,2,False,False,False,
SP004520,RDG,PAD,13,1,False,False,False,
SP004521,LCH,UIG,4,1,False,False,True,SP004495
SP004522,RDH,RDZ,19,2,False,False,False,
SP004523,UIG,TBT,4,1,False,False,True,SP001825
SP004524,SVB,SAL,23,2,False,False,False,
SP004525,NCL,CHT,6,2,False,False,False,
SP004526,BPN,MAN,13,1,False,False,False,
SP004527,MDE,BFR,20,2,False,False,True,SP004528
SP004528,BFR,MDE,20,2,False,False,True,SP004527
SP004529,EUS,BHM,31,1,False,False,False,
SP004530,ORP,CHX,9,3,False,False,True,SP000659
SP004531,GLM,CST,21,1,False,False,False,
SP004532,FAV,CST,26,1,False,False,False,
SP004533,FAV,CST,21,2,False,False,False,
SP004534,RAM,CST,29,4,False,False,True,SP004538
SP004535,BSR,CST,26,2,False,False,False,
SP004536,GLM,CST,16,3,False,False,False,
SP004537,CST,DVP,31,6,False,False,False,
SP004538,CST,RAM,29,4,False,False,True,SP004534
SP004539,WVH,SHR,5,1,False,False,False,
SP004540,TAB,SHR,13,1,False,False,False,
SP004541,CRE,MAN,9,1,False,False,False,
SP004542,SHR,BHM,11,2,False,False,False,
SP004543,KNN,BHM,5,1,False,False,True,SP004545
SP004544,TON,HGS,14,2,False,False,True,SP004099
SP004545,BHM,KNN,5,1,False,False,True,SP004543
SP004546,CHX,HGS,20,8,False,False,True,SP000063
SP004547,CHX,HGS,30,1,False,False,False,
SP004548,THI,SHD,7,1,False,False,False,
SP004549,CHX,HGS,25,2,False,False,False,
SP004550,NWX,DFD,13,2,False,False,False,
