route_id,pattern_id,origin,destination,station_count,station_sequence
R01013,SP001731,MAN,SOT,12,MAN|SPT|CHU|BML|PYT|ADC|PRB|MAC|CNG|KDG|LPT|SOT
R01014,SP001732,CDQ,CDB,2,CDQ|CDB
R01015,SP001737,AFK,DVP,6,AFK|XSI|FKW|FKC|FKE|DVP
R01016,SP001738,ECR,UCK,13,ECR|SCY|SNR|OXT|HUR|EBT|HEV|CWN|AHS|ERI|COH|BXD|UCK
R01017,SP001739,MLG,MLG,5,MLG|EIG|MUK|EIG|MLG
R01018,SP002170,LAN,CKL,27,LAN|XOA|CNF|SVR|ARN|GOS|KBK|CAK|ULV|DLT|ROO|BIF|ASK|KBF|FOX|GNR|MLM|SIC|BOC|RAV|DRI|SSC|SEL|BYS|NRT|SBS|CKL
R01019,SP001745,BGV,GPO,14,BGV|BKG|WGR|WNP|LER|LEM|WMW|BHO|STO|HRY|CRH|UHL|XJR|GPO
R01020,SP001746,HSL,NEM,10,HSL|WTY|MLF|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01021,SP001748,LRH,DMR,23,LRH|MEY|CTE|HNC|HNW|BLT|NTN|CBL|RUT|DAK|BDG|AGS|GCL|AND|EXG|PTK|HYN|JOR|SCH|GRS|YOK|CYK|DMR
R01022,SP001751,KLS,HUS,2,KLS|HUS
R01023,SP001752,HUS,KLN,2,HUS|KLN
R01024,SP001753,TWI,QRB,13,TWI|WTN|HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
R01025,SP001754,XAD,LUB,2,XAD|LUB
R01026,SP001755,LUB,XAD,2,LUB|XAD
R01027,SP001757,SAL,ROM,13,SAL|DEN|DBG|ROM|RDB|MBK|SOU|SDN|SWG|SOA|ESL|CFR|ROM
R01028,SP002439,DEE,INV,21,DEE|BYF|MON|CAN|ARB|MTS|LAU|STN|PLN|ABD|DYC|KTR|INR|INS|HNT|KEH|ELG|FOR|NRN|IVA|INV
R01029,SP001760,SUO,XSU,15,SUO|WLT|WCY|XGU|SRS|TTH|NRB|SRC|STE|TUH|NDL|EDW|QRP|SBM|XSU
R01030,SP002499,SOT,MAN,12,SOT|KDG|CNG|MAC|PRB|ADC|PYT|BML|CHU|SPT|HTC|MAN
R01031,SP001765,SOT,MAN,14,SOT|LPT|KDG|CNG|MAC|PRB|ADC|PYT|BML|CHU|SPT|HTC|LVM|MAN
R01032,SP001766,SNS,QRB,14,SNS|AFS|FEL|HOU|ISL|SYL|BFD|KWB|CHK|BNI|BNS|PUT|WNT|QRB
R01033,SP001767,BBN,MCV,9,BBN|DWN|ENT|BMC|HID|BON|SLD|SFD|MCV
R01034,SP001768,WSB,CDF,17,WSB|TRO|BOA|AVF|FFD|BTH|OLF|KYN|BRI|LWH|SRD|FIT|PWY|PIL|STJ|NWP|CDF
R01035,SP001769,ROM,SAL,13,ROM|CFR|ESL|SOA|SWG|SDN|SOU|MBK|RDB|ROM|DBG|DEN|SAL
R01036,SP001770,SRS,XSU,11,SRS|TTH|NRB|SRC|STE|TUH|NDL|EDW|QRP|SBM|XSU
R01037,SP002921,PAD,SWA,34,PAD|AML|HAN|STL|HAY|WDT|IVR|LNY|SLO|BNM|TAP|MAI|TWY|RDG|TLH|GOR|CHO|DID|SWI|BPW|PWY|PIL|STJ|NWP|CDF|CAD|BRY|LWM|BGN|PTA|NTH|SKE|LAS|SWA
R01038,SP003522,HWV,SNF,25,HWV|HXX|HAY|STL|WEA|EAL|PDX|BDS|TCR|FDX|LSX|WHX|SRA|MYL|FOG|MNP|IFD|SVK|GMY|CTH|RMF|GDP|HRO|BRE|SNF
R01039,SP001773,BTN,PMH,29,BTN|HOV|PLD|FSG|SWK|SSE|LAC|EWR|WRH|WWO|DUR|GBS|ANG|XXA|FOD|BAA|CCH|FSB|BOH|NUT|SOB|EMS|WBL|HAV|BDH|HLS|FTN|PMS|PMH
R01040,SP001776,WGW,MCV,11,WGW|HIN|DSY|HGF|ATN|WKD|MSD|SNN|SLD|SFD|MCV
R01041,SP001779,TON,SOO,12,TON|PDW|WTR|EFL|MDW|MDB|AYL|NHE|SDA|HAI|CUX|SOO
R01042,SP003286,HRH,BAK,19,HRH|WNH|OLY|HLM|DKG|BXW|LHD|AHD|EPS|EWE|CHE|SUO|CSH|HCB|MIJ|MTC|BAL|WSW|BAK
R01043,SP001785,BAA,PMH,7,BAA|CCH|EMS|HAV|FTN|PMS|PMH
R01044,SP001788,BTN,LWS,3,BTN|FMR|LWS
R01045,SP001790,CCH,LIT,4,CCH|BAA|FOD|LIT
R01046,SP001793,ESL,PMH,10,ESL|HDE|BOE|FRM|PTC|CSA|HLS|FTN|PMS|PMH
R01047,SP003585,LLD,BHM,26,LLD|DGY|LLJ|CWB|AGL|RHL|PRT|FLN|SHT|CTR|WRX|RUA|CRK|GOB|SHR|XSY|WLN|TFC|XMD|COS|WVH|DDP|SAD|XGJ|XOS|BHM
R01048,SP001795,WOK,PMH,20,WOK|BKO|FNB|FLE|WNF|HOK|BSK|MIC|WIN|XEW|ESL|HDE|BOE|FRM|PTC|CSA|HLS|FTN|PMS|PMH
R01049,SP001797,LIT,CCH,4,LIT|FOD|BAA|CCH
R01050,SP001799,SNS,WNR,5,SNS|WRY|SNY|DAT|WNR
R01051,SP004313,SNS,QRB,13,SNS|AFS|FEL|WTN|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
R01052,SP001801,TWI,WNR,9,TWI|WTN|FEL|AFS|SNS|WRY|SNY|DAT|WNR
R01053,SP002390,MCV,SOP,17,MCV|SFD|SLD|SNN|MSD|WKD|ATN|HGF|DSY|HIN|WGW|GST|APB|PBL|BCB|MEC|SOP
R01054,SP001803,BHM,LIV,18,BHM|XOS|XGJ|XGQ|DDP|WVH|XBJ|PKG|STA|CRE|WSF|HTF|ACB|XYJ|RUN|ALE|EDG|LIV
R01055,SP001805,WVH,EUS,24,WVH|DDP|SAD|XGJ|XOS|BHM|XOZ|SCF|BHI|BKW|COV|RUG|XWZ|XHN|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01056,SP003392,OXF,PAD,15,OXF|DID|GOR|RDG|TWY|MAI|TAP|BNM|SLO|HAY|STL|WEA|EAL|AML|PAD
R01057,SP003430,BDW,PAD,13,BDW|HGD|KIT|NBY|THA|THE|RDW|RDG|TWY|MAI|SLO|STL|PAD
R01058,SP001809,PBN,SPX,16,PBN|XXX|XIE|XIW|XXK|XXG|XXL|XXO|XXI|XXJ|XXU|XXH|XXQ|XXR|XXY|SPX
R01059,SP001962,LIV,MCO,21,LIV|EDG|MSH|WSA|ALE|HNX|HGN|WID|WAW|WAC|PDG|BWD|GLZ|IRL|FLI|CSR|URM|HUP|TRA|DGT|MCO
R01060,SP001813,YRK,SBY,2,YRK|SBY
R01061,SP004077,LIV,NCL,32,LIV|EDG|ROB|HUY|RNH|LEG|SHJ|ERL|NLW|ECC|DGT|MCO|MAN|ABY|GUI|SYB|GNF|MSN|HUD|DEW|MLY|LDS|CRG|MIK|CHF|YRK|THI|NTR|DAR|DHM|CLS|NCL
R01062,SP001817,MCN,AYW,6,MCN|DVY|BRH|BOW|LLB|AYW
R01063,SP001818,CTR,BHI,28,CTR|WRX|RUA|CRK|GOB|SHR|XSY|WLN|TFC|XMD|COS|ALB|BBK|WVH|CSY|TIP|DDP|SAD|SGB|XGJ|SMR|XOS|BHM|XOZ|SCF|LEH|MGN|BHI
R01064,SP001824,HOU,QRB,11,HOU|WTN|TWI|SMG|RMD|NSH|MTL|BNS|PUT|WNT|QRB
R01065,SP001825,TBT,UIG,4,TBT|UIG|LCH|UIG
R01066,SP001828,YVP,YVJ,2,YVP|YVJ
R01067,SP001832,BMH,WEY,12,BMH|BSM|PKS|POO|HAM|HOL|WRM|WOO|MTN|DCH|UPW|WEY
R01068,SP001833,FRM,NEM,19,FRM|PTC|CSA|BDH|HAV|RLN|PTR|LIS|LIP|HSL|WTY|MLF|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01069,SP001836,POO,BMH,4,POO|PKS|BSM|BMH
R01070,SP001837,PMS,NEM,19,PMS|FTN|HLS|BDH|HAV|RLN|PTR|LIS|LIP|HSL|WTY|MLF|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01071,SP001839,WJH,KWG,5,WJH|ACC|SAT|GUN|KWG
R01072,SP001840,BMH,POO,4,BMH|BSM|PKS|POO
R01073,SP001841,MIA,SHF,12,MIA|HDG|MAN|ABY|RDN|RML|NMC|EDL|BAM|HSG|GRN|SHF
R01074,SP001842,MKC,EUS,16,MKC|BLY|LBZ|XOD|TRI|BKM|XOE|HML|APS|KGL|WFJ|BSH|HRW|WMB|XWI|EUS
R01075,SP001843,MAN,RSH,9,MAN|ABY|FRF|GUI|HYT|HYC|WLY|RML|RSH
R01076,SP001848,STP,SHF,30,STP|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT|LEA|HLN|FLT|BDM|WEL|KET|MHR|LEI|LBO|EMD|XTG|LGE|SPO|DBY|XAJ|CHD|SHF
R01077,SP004000,GLC,EUS,43,GLC|WSH|LOC|XGS|CAR|PNR|XIT|OXN|XOA|LAN|PRE|XOU|EBA|WGN|WBQ|XYJ|ACB|WSF|CRE|STA|XCO|RGL|XOI|LTV|TAM|XIM|PSW|ATH|NUN|RUG|XWZ|XHN|WOL|MKC|BLY|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01078,SP001852,STA,CRE,7,STA|SNE|SOT|LPT|KDG|ASG|CRE
R01079,SP001854,SOU,NEM,21,SOU|SDN|NTL|BUO|SNW|FRM|CSA|HAV|PTR|LIS|LIP|HSL|WTY|MLF|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01080,SP001855,FRM,NEM,13,FRM|PTC|CSA|HAV|PTR|HSL|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01081,SP001859,MAN,RSH,9,MAN|ABY|GTO|GUI|HYT|HYC|WLY|RML|RSH
R01082,SP001862,NMC,MAN,11,NMC|SRN|MPL|RML|BDY|BNT|RDN|RRB|BLV|ABY|MAN
R01083,SP001864,FRM,NEM,14,FRM|CSA|HAV|RLN|PTR|LIS|LIP|HSL|GOD|FNC|GLD|WOK|SUR|NEM
R01084,SP001865,HAV,NEM,12,HAV|PTR|HSL|WTY|MLF|GOD|FNC|GLD|WPL|WOK|SUR|NEM
R01085,SP001870,MAN,NMC,12,MAN|ADK|ABY|BLV|RRB|RDN|BNT|BDY|RML|MPL|SRN|NMC
R01086,SP001879,WGN,MCV,4,WGN|ECC|SFD|MCV
R01087,SP001881,SHF,MIA,12,SHF|SWN|MRP|HUD|MSN|GNF|SYB|GUI|ABY|MAN|HDG|MIA
R01088,SP001884,MIA,MAN,3,MIA|HDG|MAN
R01089,SP002311,SPX,AMS,18,SPX|XXY|XXR|XXQ|XXH|XXU|XXJ|XXI|XXO|XXL|XXG|XXK|XIW|XIE|XXX|BXS|ROT|AMS
R01090,SP004357,MAR,SPX,25,MAR|BSR|RAM|THP|XMF|MSR|STU|CBW|WYE|AFK|XIW|XXK|XXG|XXL|XXO|XXI|EBF|XXJ|XXU|XXH|XXQ|SDI|XXR|XXY|SPX
R01091,SP001890,MCV,SOP,18,MCV|SFD|SLD|CLI|KSL|MSS|BON|XLK|WHG|HIN|INC|WGW|GST|APB|PBL|BCB|MEC|SOP
R01092,SP001891,CMD,SRA,10,CMD|CIR|HII|XJC|CNN|DLK|HKC|HMN|HKW|SRA
R01093,SP001894,WJL,SRA,20,WJL|XKG|KNR|BSP|BSY|WHD|FNY|HDH|GPO|KTW|CMD|CIR|HII|XJC|CNN|DLK|HKC|HMN|HKW|SRA
R01094,SP001897,SOC,FST,17,SOC|WCF|CHW|LES|BEF|PSE|SFO|ETL|TIL|GRY|CFH|OCK|UPM|BKG|WEH|LHS|FST
R01095,SP001899,WBP,SFR,15,WBP|KPA|SPB|XMB|XWS|SAT|BFD|FEL|SNS|VIR|CHY|BFN|WOK|GLD|SFR
R01096,SP001900,PSE,FST,12,PSE|SFO|ETL|TIL|GRY|PFL|RNM|DDK|BKG|WEH|LHS|FST
R01097,SP004649,XVJ,HOV,31,XVJ|BRX|HNH|TUH|STE|HYR|WIM|RAY|NEM|SUR|WOK|BKO|FNB|BSK|MIC|WIN|XEW|BOE|FRM|CSA|HAV|EMS|CCH|BAA|FOD|XXA|ANG|WWO|WRH|SSE|HOV
R01098,SP002786,BDQ,LAN,20,BDQ|FZH|SHY|SAE|BIY|CFL|KEI|SON|CEY|SKI|GGV|HLD|LPR|GIG|CPY|BEN|WNN|CNF|XOA|LAN
R01099,SP001903,FKW,XVJ,18,FKW|XSI|AFK|CHG|MDE|BRG|XOT|SAY|XMU|XLY|BMS|SRT|RVB|BGM|NHD|DMK|BRX|XVJ
R01100,SP001906,XVJ,MDW,17,XVJ|BRX|DMK|NHD|LEW|BKH|ELW|BNH|XRT|DFD|XSR|GRV|SOO|CUX|AYL|MDB|MDW
R01101,SP001908,LRG,INV,13,LRG|INH|CUA|ARD|TAI|FRN|IGD|ASS|DIN|CBD|MOO|BEL|INV
R01102,SP001910,BHM,EUS,27,BHM|XOZ|SCF|LEH|MGN|BHI|HIA|BKW|THL|CNL|COV|RUG|LBK|NMP|XHN|WOL|MKC|BLY|LBZ|XOD|TRI|XOE|WFJ|HRW|WMB|XWI|EUS
R01103,SP001911,BTH,BNS,18,BTH|BOA|WMN|GRT|ADV|WCH|OVR|FNB|WOK|BFN|CHY|VIR|SNS|FEL|TWI|SMG|RMD|BNS
R01104,SP001912,HHE,LWS,4,HHE|WVF|CBR|LWS
R01105,SP001913,WJH,IMW,6,WJH|XMB|SPB|KPA|WBP|IMW
R01106,SP001914,BHM,CDF,21,BHM|XOS|XGJ|SMW|ROW|SBJ|BKD|KID|HBY|DTW|WOS|XAY|ASC|CNM|GCR|LYD|CPW|CDT|STJ|NWP|CDF
R01107,SP002820,NCL,CAR,16,NCL|MCE|BLO|WYM|PRU|SKS|RDM|CRB|HEX|HDB|BLL|HWH|XRL|BMP|WRL|CAR
R01108,SP001918,WMA,EML,2,WMA|EML
R01109,SP001919,RIA,XCF,2,RIA|XCF
R01110,SP001921,ZUM,ZUM,8,ZUM|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
R01111,SP002924,NCL,CAR,17,NCL|DOT|MCE|BLO|WYM|PRU|SKS|RDM|CRB|HEX|HDB|BLL|HWH|XRL|BMP|WRL|CAR
R01112,SP001923,SAY,BKL,3,SAY|SMY|BKL
R01113,SP001924,CTR,CTR,1,CTR
R01114,SP002813,CAR,MBR,24,CAR|WRL|BMP|XRL|HWH|BLL|HDB|HEX|CRB|RDM|SKS|PRU|WYM|BLO|MCE|DOT|NCL|BNR|SUN|SEA|HPL|STK|TBY|MBR
R01115,SP001926,CTR,CRE,2,CTR|CRE
R01116,SP001927,CYP,XSU,9,CYP|GIP|WNW|TUH|NDL|EDW|QRP|SBM|XSU
R01117,SP001969,EBN,AFK,18,EBN|HMD|XIL|PEV|COB|CLL|BEX|XOP|SLQ|HGS|ORE|TOK|DLH|WSE|RYE|APD|HMT|AFK
R01118,SP002957,HEX,NNT,25,HEX|CRB|RDM|SKS|PRU|WYM|BLO|MCE|DOT|NCL|HEW|BNR|SUN|SEA|HRE|HPL|SEC|BIL|STK|TBY|MBR|JCH|MTO|GYP|NNT
R01119,SP001931,SHR,STA,7,SHR|XSY|WLN|XMD|COS|PKG|STA
R01120,SP001932,XCF,RIA,2,XCF|RIA
R01121,SP001966,ZTH,ZUM,8,ZTH|ZTU|GUN|KWG|KWG|GUN|ZTU|ZUM
R01122,SP001935,WEL,BDM,2,WEL|BDM
R01123,SP001937,CRE,CDF,16,CRE|NAN|WRE|PRS|WEM|SHR|CTT|CRV|LUD|LEO|HFD|AGV|PPL|CWM|NWP|CDF
R01124,SP001938,SWA,CDF,8,SWA|NTH|PTA|PYL|BGN|PCD|PYC|CDF
R01125,SP001942,LDS,CAR,19,LDS|SHY|BIY|KEI|SKI|GGV|HLD|LPR|SET|HIR|RHD|DNT|GSD|KSW|APP|LGW|LZB|AWT|CAR
R01126,SP001943,AYR,GIR,3,AYR|MAY|GIR
R01127,SP001950,GLC,EDB,10,GLC|BLH|MTH|SDM|WSH|CLU|CRS|SLA|HYM|EDB
R01128,SP003639,EDB,GLC,10,EDB|HYM|SLA|CRS|CLU|WSH|SDM|MTH|UDD|GLC
R01129,SP003644,EDB,INV,18,EDB|HYM|LIN|PMT|XGM|STG|DBL|GLE|PTH|DKD|PIT|BLA|DLW|NWR|KIN|AVM|CAG|INV
R01130,SP001958,ABD,INV,12,ABD|DYC|KTR|INR|INS|HNT|KEH|ELG|FOR|NRN|IVA|INV
R01131,SP001959,WML,MAN,7,WML|HTH|CHU|SPT|HTC|LVM|MAN
R01132,SP001960,ELG,INV,5,ELG|FOR|NRN|IVA|INV
R01133,SP001961,KNF,MAN,8,KNF|MOB|ASY|HAL|ALT|NVR|SPT|MAN
R01134,SP001964,EBN,AFK,18,EBN|HMD|XIL|PEV|NSB|COB|CLL|BEX|XOP|SLQ|HGS|ORE|TOK|WSE|RYE|APD|HMT|AFK
R01135,SP001967,SPT,MAN,4,SPT|HTC|LVM|MAN
R01136,SP001968,WFF,DMR,21,WFF|KWD|BGI|BIO|MTV|CML|RUT|DAK|BDG|AGS|GCL|AND|EXG|PTK|HYN|JOR|SCH|GRS|YOK|CYK|DMR
R01137,SP001971,MTH,DMR,22,MTH|WFF|KWD|BGI|BIO|MTV|CML|RUT|DAK|BDG|AGS|GCL|AND|EXG|PTK|HYN|JOR|SCH|GRS|YOK|CYK|DMR
R01138,SP001972,GLQ,OBN,18,GLQ|MYH|WES|DMR|DBC|DLR|HLU|GCH|ART|AUI|CNR|TYL|DAL|LHA|FOC|TAY|CON|OBN
R01139,SP001973,OBN,GLQ,18,OBN|CON|TAY|FOC|LHA|DAL|TYL|CNR|AUI|ART|GCH|HLU|DLR|DBC|DMR|WES|MYH|GLQ
R01140,SP001975,CNR,MLG,19,CNR|UTY|BRO|RAN|CRR|TUL|RYB|SBR|FTW|BNV|CPA|LHE|LCS|GLF|LCL|BSL|ARG|MRR|MLG
R01141,SP001976,FTW,MLG,11,FTW|BNV|CPA|LHE|LCS|GLF|LCL|BSL|ARG|MRR|MLG
R01142,SP002382,MTS,INR,8,MTS|LAU|STN|PLN|ABD|DYC|KTR|INR
R01143,SP001978,EDB,CRS,4,EDB|HYM|SLA|CRS
R01144,SP001979,TWI,TED,3,TWI|STW|TED
R01145,SP001980,LNK,GLC,9,LNK|CLU|WSH|SDM|MTH|BLH|UDD|CBL|GLC
R01146,SP001981,HAV,FTN,4,HAV|BDH|HLS|FTN
R01147,SP001982,WOK,SUR,2,WOK|SUR
R01148,SP001984,BHM,FOK,9,BHM|XOZ|AST|GVH|ERD|CRD|WYL|SUT|FOK
R01149,SP001985,EDB,DUN,7,EDB|MUB|WAF|PST|DRM|ELT|DUN
R01150,SP001986,ASB,GLC,13,ASB|SLT|STV|KWN|DLY|GLG|LHW|HOZ|MIN|JHN|PYG|HLW|GLC
R01151,SP002106,BRI,PAD,16,BRI|BTH|CPM|SWI|DID|GOR|RDG|TWY|MAI|TAP|BNM|SLO|STL|EAL|AML|PAD
R01152,SP003749,COW,EDB,10,COW|DFL|DFE|ROS|INK|NQU|DAM|EGY|HYM|EDB
R01153,SP001989,COV,BHM,9,COV|BKW|BHI|MGN|LEH|SCF|ADD|XOZ|BHM
R01154,SP001990,HBL,MCV,15,HBL|RNF|UPL|ORR|PEM|WGW|HIN|DSY|HGF|ATN|WKD|SNN|SLD|SFD|MCV
R01155,SP001994,BHG,HLC,25,BHG|DRU|ADR|COA|CBS|BAI|EST|GAR|SLS|BLG|HST|GQL|CHC|PTK|HYN|GRS|YOK|CYK|DMR|DBE|DBC|DLR|CDR|CGD|HLC
R01156,SP001996,WCK,INV,27,WCK|GGJ|THS|GGJ|SCT|ABC|FRS|KBC|KIL|HMS|BRA|DNO|GOL|ROG|LRG|INH|CUA|ARD|TAI|FRN|IGD|ASS|DIN|CBD|MOO|BEL|INV
R01157,SP001997,INV,WCK,27,INV|BEL|MOO|CBD|DIN|ASS|IGD|FRN|TAI|ARD|CUA|INH|LRG|ROG|GOL|DNO|BRA|HMS|KIL|KBC|FRS|ABC|SCT|GGJ|THS|GGJ|WCK
R01158,SP002346,BMV,LIF,24,BMV|BTG|LOB|NFD|KNN|BRV|SLY|UNI|FWY|BHM|XOZ|DUD|AST|GVH|ERD|CRD|WYL|SUT|FOK|BUL|BKT|SEN|LIC|LIF
R01159,SP001999,INV,WCK,25,INV|MOO|DIN|ASS|IGD|FRN|TAI|ARD|CUA|INH|LRG|ROG|GOL|DNO|BRA|HMS|KIL|KBC|FRS|ABC|SCT|GGJ|THS|GGJ|WCK
R01160,SP002002,KYL,INV,17,KYL|DRN|PLK|DCG|STF|ATT|STC|ACH|ACN|AAT|LCC|GVE|DIN|CBD|MOO|BEL|INV
R01161,SP002011,MCV,HBL,15,MCV|SFD|SLD|SNN|WKD|ATN|HGF|DSY|HIN|WGW|PEM|ORR|UPL|RNF|HBL
R01162,SP002007,HNY,SGQ,5,HNY|SOT|WER|BPL|SGQ
R01163,SP002008,BAL,BAK,3,BAL|WSW|BAK
R01164,SP002009,TWY,TWY,7,TWY|WGV|SHI|HOT|SHI|WGV|TWY
R01165,SP002010,LDS,HBD,9,LDS|MLY|BTL|DEW|MIR|BGH|SOW|MYT|HBD
R01166,SP002014,ARB,DEE,5,ARB|CAN|MON|BYF|DEE
R01167,SP002017,WGW,MCV,12,WGW|INC|HIN|DSY|HGF|ATN|WKD|MSD|SNN|SLD|SFD|MCV
R01168,SP002993,HGS,BAL,29,HGS|SLQ|XOP|BEX|CLL|COB|PEV|XIL|HMD|EBN|HMD|XIL|PLG|BRK|GLY|XRH|LWS|CBR|XKM|WVF|HHE|TBD|GTW|ELD|XJS|PUR|ECR|SRS|BAL
R01169,SP002022,DON,EDB,15,DON|YRK|THI|NTR|DAR|DHM|NCL|MPT|ALM|BWK|RSN|DUN|DRM|PST|EDB
R01170,SP002551,LDS,BDI,10,LDS|COT|MLY|BTL|DEW|MIR|BGH|HFX|LMR|BDI
R01171,SP004482,HRH,PBO,41,HRH|LVN|IFI|CRW|TBD|GTW|HOR|SAF|ELD|RDH|MHM|CDS|XJS|PUR|SCY|ECR|SRS|SRC|STE|TUH|HNH|LGJ|EPH|BFR|ZFD|SPL|XKB|FPK|AAP|BOP|GDH|HFN|SVG|HIT|ARL|BIW|SDY|SNO|HUN|XHO|PBO
R01172,SP002029,HBD,LDS,7,HBD|MYT|SOW|BGH|DEW|MLY|LDS
R01173,SP003655,BHC,ADR,28,BHC|ALX|RTN|DLR|DBC|DBE|BWG|KPT|DMR|SIN|DMY|DMC|WES|ANL|HYN|PTK|CHC|GQL|HST|BLG|CAY|SLS|GAR|EST|BAI|CBS|COA|ADR
R01174,SP002032,KMK,GLC,11,KMK|KLM|STT|DNL|BRR|NIT|PTL|KNS|PWW|CMY|GLC
R01175,SP002034,AUK,GLC,7,AUK|KMK|KLM|STT|DNL|BRR|GLC
R01176,SP002036,MTH,EDB,19,MTH|HLY|CRF|CEA|HTW|SHS|XJB|FLD|BRC|ADW|WCL|LVG|KKN|CUH|WTA|KGE|SLA|HYM|EDB
R01177,SP002037,GLC,KMK,11,GLC|CMY|PWW|KNS|PTL|NIT|BRR|DNL|STT|KLM|KMK
R01178,SP002040,WGN,MCV,12,WGN|INC|HIN|DSY|HGF|ATN|WKD|MSD|SNN|SLD|SFD|MCV
R01179,SP002041,EDA,HYM,2,EDA|HYM
R01180,SP004196,TBD,BDM,42,TBD|GTW|HOR|SAF|ELD|RDH|XJS|PUR|PUO|SCY|ECR|NWD|ANZ|PNW|SYD|FOH|HPA|BCY|NXG|XLJ|XMK|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|BCZ|HEN|MIL|ELS|RDT|SAC|HPD|LTN|LUT|LEA|HLN|FLT|WIX|BDM
R01181,SP002043,RUG,NMP,3,RUG|LBK|NMP
R01182,SP002044,SCN,HNY,5,SCN|BPL|WER|SOT|HNY
R01183,SP002045,RCD,MCV,5,RCD|CAS|MIH|MSO|MCV
R01184,SP002046,HWV,SNF,27,HWV|HXX|HAY|STL|HAN|WEA|EAL|AML|PDX|BDS|TCR|FDX|LSX|WHX|SRA|MYL|FOG|MNP|IFD|SVK|GMY|CTH|RMF|GDP|HRO|BRE|SNF
R01185,SP002047,PTH,INR,13,PTH|DEE|BYF|CAN|ARB|MTS|LAU|STN|PLN|ABD|DYC|KTR|INR
R01186,SP002049,GIR,KMK,7,GIR|MAY|AYR|NOA|PTW|TRN|KMK
R01187,SP002050,GTW,BDM,31,GTW|HOR|SAF|ELD|RDH|XJS|PUR|SCY|ECR|NWD|SYD|NXG|XLJ|XMK|BFR|CTK|ZFD|SPL|KTN|WHP|CRI|HEN|SAC|HPD|LTN|LUT|LEA|HLN|FLT|WIX|BDM
R01188,SP002052,SAV,WOF,27,SAV|STY|WMC|LPW|DDG|WMR|SOL|OLT|ACG|TYS|XOH|SMA|BMO|BSW|JEQ|THW|SGB|SMW|ROW|CRA|SBJ|HAG|BKD|KID|HBY|DTW|WOF
R01189,SP002058,FTW,FTW,1,FTW
R01190,SP002059,FTW,MLG,4,FTW|BNV|GLF|MLG
R01191,SP002060,MLG,FTW,3,MLG|BNV|FTW
R01192,SP002061,AYR,KMK,5,AYR|NOA|PTW|TRN|KMK
R01193,SP002064,MLG,MLG,2,MLG|MLG
R01194,SP002400,CRS,GLC,9,CRS|CLU|WSH|SDM|MTH|BLH|UDD|CBL|GLC
R01195,SP002072,SBY,LDS,6,SBY|SOM|MIK|EGF|CRG|LDS
R01196,SP002074,MCV,RCD,5,MCV|MSO|MIH|CAS|RCD
R01197,SP002076,DBY,NOT,5,DBY|SPO|XTR|BEE|NOT
R01198,SP002079,LIV,BHM,19,LIV|EDG|MSH|ALE|RUN|XYJ|ACB|HTF|WSF|CRE|STA|PKG|XBJ|WVH|CSY|DDP|XGJ|XOS|BHM
R01199,SP002080,AND,CRS,9,AND|GCL|AGS|RUT|UDD|BLH|WSH|CLU|CRS
R01200,SP002082,CDB,CDQ,2,CDB|CDQ
R01201,SP002478,GLC,EDB,13,GLC|MTH|SDM|WSH|CLU|CRS|KKN|CUH|WTA|KGE|SLA|HYM|EDB
R01202,SP002086,DUN,EDB,7,DUN|ELT|DRM|PST|WAF|MUB|EDB
R01203,SP004567,LST,ELY,29,LST|BET|HAC|XMI|TOM|PON|BMD|ENL|WLC|CHN|BXB|RYN|HWN|HWM|SAW|BIS|SST|ESM|NWE|AUD|GRC|WLF|SED|XSP|CMS|CBG|CMB|WBC|ELY
R01204,SP002172,GLC,AYR,14,GLC|PYG|JHN|LHW|GLG|DLY|KWN|IRV|BSS|TRN|PRA|PTW|NOA|AYR
R01205,SP002320,ADS,GLC,14,ADS|ADN|ASB|SLT|STV|KWN|DLY|GLG|LHW|HOZ|MIN|JHN|PYG|GLC
R01206,SP002091,TRB,CDF,19,TRB|YNW|TRY|TPN|YSR|LLY|TNP|DMG|POR|TRH|PPD|TRF|TRE|TAF|RDR|LLN|CYS|CDQ|CDF
R01207,SP002587,CRE,LCN,28,CRE|ASG|KDG|SOT|LGN|BYB|UTT|TUT|PEA|DBY|SPO|LGE|XTR|ATB|BEE|NOT|CTO|BUJ|LOW|THU|BSB|FSK|NCT|XNK|CLM|SWD|HKM|LCN
R01208,SP002093,GLC,ADS,13,GLC|PYG|JHN|MIN|LHW|GLG|DLY|KWN|STV|SLT|ASB|ADN|ADS
