station_id,station_name,english_name,crs,operator,route,region,latitude,longitude,is_interchange,route_count,is_coastal,distance_to_coast_km,welsh_name,terminus_weekday,terminus_sat,terminus_sun,terminus_max,canonical_hub,canonical_time_to_hub,canonical_time_n,canonical_time_status,hub_reassigned_from,interchange_via,interchange_via_london,quiz_id,direction_count,time_to_glasgow_central,time_to_victoria,time_to_charing_cross,time_to_euston,time_to_liverpool_street,time_to_stratford
SW_0127,Sherborne,,SHE,South Western,"['East Devon Line', 'South West Main Line']",Dorset,50.94400636,-2.513081696,True,2,False,31.25,,0,0,0,0,London,55.0,55.0,direct_match,,,,south_western,2,,,,,,
EM_0078,Sheffield,,SHF,East_Midlands,['Erewash Valley'],Sheffield,53.37823538,-1.462104529,True,1,False,62.93,,551,963,700,963,Derby,27.0,27.0,darwin_direct,not assigned,,,east_midlands_emr,4,,,,,,
NR_0417,St Helens Junction,,SHJ,Northern,['Liverpool to Manchester Line'],St. Helens,53.43354101,-2.699863587,False,1,False,21.28,,0,0,0,0,Manchester (Picc/Vic),24.0,153.0,direct_match_reassigned,Liverpool (Lime St/Central),,,manchester_northern,2,,,,,,
SC_0318,Shawlands,,SHL,Scotrail,['Cathcart Circle'],Glasgow City,55.828987,-4.292521,False,1,False,17.63,,0,0,0,0,Glasgow (Central/Queen St),14.0,121.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SW_0128,Sholing,,SHO,South Western,['Solent Link'],Southampton,50.89674031,-1.364351502,False,1,True,1.28,,0,0,0,0,London,235.0,235.0,interchange_match,,,STDENYS,south_western,2,,,,,,
SW_0126,Shepperton,,SHP,South Western,"['Hounslow Loop', 'Kingston Loop', 'Shepperton Branch']",Spelthorne,51.39680664,-0.446776819,True,3,False,58.73,,219,261,160,261,London,111.0,111.0,direct_match,,,,south_western,1,,,,,,
TW_0209,Shrewsbury,,SHR,TfW,"['Cambrian Line', 'Central Wales Line', 'Heart of Wales Line', 'Marches Line', 'North & West Line', 'North Wales Coast Line']",Shropshire,52.71141159,-2.74894276,True,5,False,63.18,Amwythig,609,621,379,621,Shrewsbury,9.0,3.0,direct_match,,,,shrewsbury_wrexham_chester,4,,,,,,
SC_0321,Shotts,,SHS,Scotrail,['Shotts Line'],North Lanarkshire,55.818302,-3.80024,False,1,False,22.26,,0,0,0,0,Glasgow (Central/Queen St),36.0,66.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0208,Shotton,,SHT,TfW,['North Wales Coast Line'],Flintshire,53.2132,-3.03789,False,1,False,4.87,Shotton,0,0,0,0,Wrexham/Chester,10.0,174.0,direct_match,,,,shrewsbury_wrexham_chester,2,,,,,,
GR_0170,Stonehouse,,SHU,Great_Western,['Golden Valley Line'],Stroud,51.74588546,-2.279510293,True,2,False,7.17,,0,0,0,0,London,32.0,32.0,direct_match,,,,gwr_london,2,,,,,,
SW_0125,Shawford,,SHW,South Western,['South West Main Line'],Winchester,51.02181488,-1.328195204,False,1,False,10.02,,0,0,0,0,London,22.0,22.0,direct_match,,,,south_western,2,,,,,,
NR_0399,Shipley (Yorks),,SHY,Northern,"['Airedale Line', 'Bentham Line', 'Settle Carlisle Line', 'Wharfedale Line']",Bradford,53.83274772,-1.773263392,True,4,False,71.47,,6,6,0,6,Leeds,16.0,182.0,direct_match,,,,leeds_sheffield_northern,4,,,,,,
NR_0401,Silecroft,,SIC,Northern,"['Cumbrian Coast Line', 'Furness Line']",Cumberland,54.22622466,-3.335366346,True,2,True,1.32,,0,0,0,0,Carlisle,280.0,4.0,direct_match_low_confidence,Liverpool (Lime St/Central),,,liverpool_merseyside,2,,,,,,
NR_0397,Sherburn-in-Elmet,,SIE,Northern,"['Dearne Valley Line', 'Hallam Line', 'Hull and Doncaster Branch']",North Yorkshire,53.79717016,-1.232684076,True,3,False,37.23,,0,0,0,0,Leeds,48.0,63.0,interchange_match,,CHFN,,leeds_sheffield_northern,3,,,,,,
EM_0080,Sileby,,SIL,East_Midlands,['Ivanhoe Line'],Charnwood,52.73102158,-1.10966224,False,1,False,78.88,,0,0,0,0,Leicester,12.0,12.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
SC_0322,Singer,,SIN,Scotrail,"['Argyle Line', 'North Clyde Electrics']",West Dunbartonshire,55.907711,-4.405983,True,2,False,7.14,,0,0,0,0,Glasgow (Central/Queen St),22.0,144.0,direct_match,,,,glasgow_scotrail,2,,,,,,
TW_0210,Skewen,,SKE,TfW,"['Central Wales Line', 'Heart of Wales Line', 'Swanline']",Neath Port Talbot,51.66138872,-3.846536024,True,2,False,4.76,Sgiwen,0,0,0,0,Swansea,12.0,44.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
EM_0081,Skegness,,SKG,East_Midlands,['Poacher Line'],East Lindsey,53.1430765,0.333903847,False,1,True,1.11,,47,63,47,63,Lincoln,82.0,82.0,darwin_interchange,not assigned,,,east_midlands_emr,1,,,,,,
NR_0404,Skipton,,SKI,Northern,"['Airedale Line', 'Bentham Line', 'Settle Carlisle Line']",North Yorkshire,53.95870219,-2.025878431,True,3,False,51.48,,186,207,110,207,Leeds,42.0,117.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
CM_0032,Stoke Mandeville,,SKM,Chiltern Railways,['Amersham Line'],Buckinghamshire,51.78772,-0.783575,False,1,False,89.63,,0,0,0,0,London,120.0,120.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0422,Stocksfield,,SKS,Northern,"[""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Northumberland,54.94704693,-1.916756206,False,1,False,30.54,,0,0,0,0,Newcastle,30.0,69.0,direct_match,,,,newcastle_northern,2,,,,,,
SC_0323,Slateford,,SLA,Scotrail,['Shotts Line'],City of Edinburgh,55.926731,-3.243476,False,1,False,5.95,,0,0,0,0,Edinburgh Waverley,9.0,138.0,direct_match,,,,edinburgh_scotrail,2,53.0,,,,,
NR_0384,Saltburn,,SLB,Northern,['Tees Valley Line'],Redcar and Cleveland,54.58345549,-0.974136266,False,1,True,0.42,,86,118,67,118,Newcastle,100.0,2.0,direct_match,,,,newcastle_northern,1,,,,,,
NR_0382,Salford Crescent,,SLD,Northern,"['Atherton Line', 'Cumbrian Coast Line', 'Furness Line', 'Lakes Line']",Salford,53.48659869,-2.275750605,True,4,False,49.49,,0,0,0,0,Manchester (Picc/Vic),7.0,351.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0406,Sleights,,SLH,Northern,['Esk Valley Railway'],North Yorkshire,54.46106173,-0.662475769,False,1,False,2.04,,0,0,0,0,Newcastle,167.0,4.0,direct_match,,,,newcastle_northern,2,,,,,,
NR_0402,Silkstone Common,,SLK,Northern,['Penistone Line'],Barnsley,53.53493739,-1.563474153,False,1,False,60.92,,0,0,0,0,Sheffield,39.0,52.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
EM_0086,Stallingborough,,SLL,East_Midlands,"['Castle Line', 'Humber Linc Line']",North East Lincolnshire,53.58711418,-0.183667548,True,2,False,3.59,,0,0,0,0,Lincoln,46.0,46.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
EM_0082,Sleaford,,SLR,East_Midlands,['Poacher Line'],North Kesteven,52.99549349,-0.41034233,True,1,False,30.97,,3,41,28,41,Lincoln,28.0,28.0,darwin_interchange,not assigned,,,east_midlands_emr,3,,,,,,
SC_0319,Shettleston,,SLS,Scotrail,"['Argyle Line', 'North Clyde Electrics']",Glasgow City,55.852959,-4.159731,True,2,False,23.69,,0,0,0,0,Glasgow (Central/Queen St),10.0,181.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0313,Saltcoats,,SLT,Scotrail,['Largs Branch'],North Ayrshire,55.633648,-4.784804,False,1,True,0.16,,0,0,0,0,Glasgow (Central/Queen St),46.0,81.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0386,Salwick,,SLW,Northern,"['Fylde Line', 'South Fylde Line']",Fylde,53.78171338,-2.819773179,False,1,False,8.64,,0,0,0,0,Liverpool (Lime St/Central),86.0,12.0,interchange_match_bugfixed,,PRSTNFJ,,liverpool_merseyside,2,,,,,,
CM_0048,Selly Oak,,SLY,West Midlands Railway,['Cross-City'],Birmingham,52.441322,-1.936708,False,1,False,79.99,,0,0,0,0,Birmingham New Street,10.0,289.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0407,Smithy Bridge,,SMB,Northern,['Calder Vale Line'],Rochdale,53.63301726,-2.113376557,False,1,False,54.77,,0,0,0,0,Manchester (Picc/Vic),20.0,73.0,direct_match,,,,manchester_northern,2,,,,,,
EM_0087,Stamford (Lincs),,SMD,East_Midlands,['Leicester to Peterborough Line'],South Kesteven,52.64740704,-0.480499424,False,1,False,44.51,,0,0,0,0,Leicester,40.0,40.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
SW_0132,St Margarets (London),,SMG,South Western,"['Hounslow Loop', 'Kingston Loop', 'Waterloo to Reading Line', 'Windsor Line']",South West London,51.45510669,-0.320350685,True,4,False,49.65,,0,0,0,0,London,341.0,341.0,direct_match,,,,south_western,2,,,,,,
NR_0387,Sandal & Agbrigg,,SNA,Northern,['Hallam Line'],Wakefield,53.66313829,-1.481487026,False,1,False,52.56,,0,0,0,0,Leeds,21.0,75.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
GR_0148,Sandhurst (Berks),,SND,Great_Western,['North Downs'],Bracknell Forest,51.34647568,-0.803914472,False,1,False,56.4,,0,0,0,0,London,8.0,8.0,interchange_match_low_confidence,,,RDNGSTN,gwr_london,2,,,,,,
SW_0137,Sunningdale,,SNG,South Western,['Waterloo to Reading Line'],Windsor and Maidenhead,51.39194259,-0.633036903,False,1,False,61.89,,0,0,0,0,London,89.0,89.0,direct_match,,,,south_western,2,,,,,,
NR_0416,St Helens Central,,SNH,Northern,"['City Line (Merseyside)', 'Liverpool to Manchester Line']",St. Helens,53.45313449,-2.730304246,True,2,False,19.16,,0,0,0,0,Liverpool (Lime St/Central),30.0,114.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
NR_0408,Snaith,,SNI,Northern,['Pontefract Line'],East Riding of Yorkshire,53.69312867,-1.028454207,False,1,False,22.46,,0,0,0,0,Leeds,57.0,4.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
NR_0389,Sankey for Penketh,,SNK,Northern,['Liverpool to Manchester Line via Warrington Central'],Warrington,53.39247998,-2.650467264,False,1,False,25.34,,0,0,0,0,Liverpool (Lime St/Central),38.0,4.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SW_0134,Stoneleigh,,SNL,South Western,['New Guildford Line'],Epsom and Ewell,51.3634013,-0.248665136,False,1,False,45.61,,0,0,0,0,London,125.0,125.0,direct_match,,,,south_western,2,,,,,,
NR_0429,Swinton (Manchester),,SNN,Northern,['Atherton Line'],Salford,53.51484469,-2.337463925,False,1,False,44.75,,0,0,0,0,Manchester (Picc/Vic),13.0,68.0,direct_match,,,,manchester_northern,2,,,,,,
SO_0120,Sanderstead,,SNR,Southern,['Coastway East'],South London,51.34828313,-0.093673971,False,1,False,35.57,,0,0,0,0,London,118.0,118.0,direct_match,,,,thameslink_southern,2,,,,,,
SW_0133,Staines,,SNS,South Western,"['Hounslow Loop', 'Waterloo to Reading Line', 'Windsor Line']",Spelthorne,51.43245842,-0.503156805,True,3,False,62.41,,16,84,152,152,London,288.0,288.0,direct_match,,,,south_western,3,,,,,,
NR_0418,Stanlow & Thornton,,SNT,Northern,['Hooton to Helsby Line'],Cheshire West and Chester,53.27829475,-2.841153819,False,1,False,14.95,,0,0,0,0,Liverpool (Lime St/Central),78.0,2.0,direct_match_bugfixed,,,,liverpool_merseyside,0,,,,,,
SW_0140,Swanwick,,SNW,South Western,['Solent Link'],Fareham,50.87565884,-1.265855068,False,1,False,2.19,,0,0,0,0,London,3.0,3.0,direct_match,,,,south_western,2,,,,,,
SW_0138,Sunnymeads,,SNY,South Western,['Windsor Line'],Windsor and Maidenhead,51.46990139,-0.559005825,False,1,False,66.25,,0,0,0,0,London,115.0,115.0,direct_match,,,,south_western,2,,,,,,
SW_0129,Southampton Airport Parkway,,SOA,South Western,['South West Main Line'],Eastleigh,50.95080673,-1.363101804,False,1,True,1.77,,1,32,29,32,London,106.0,106.0,direct_match,,,,south_western,2,,,,,,
SO_0126,Southbourne,,SOB,Southern,['West Coastway'],Chichester,50.84826453,-0.90811384,False,1,True,0.96,,0,0,0,0,London,144.0,144.0,interchange_match,,,BRHM,thameslink_southern,2,,,,,,
SO_0197,Stonegate,,SOG,Southern,"['East Coastway', 'Hastings Line Extended']",Rother,51.020184,0.364016,False,1,False,21.36,,0,0,0,0,London,46.0,46.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0333,Stow,,SOI,Scotrail,['Borders Railway'],Scottish Borders,55.691398,-2.857782,False,1,False,30.64,,0,0,0,0,Edinburgh Waverley,45.0,63.0,direct_match,,,,edinburgh_scotrail,2,91.0,,,,,
CM_0022,Solihull,,SOL,Chiltern Railways,"['Chiltern Line', 'Snow Hill Lines']",Solihull,52.415081,-1.78972,False,1,False,81.93,,0,0,0,0,London,58.0,58.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0411,South Milford,,SOM,Northern,"['Hull and Doncaster Branch', 'Selby Line']",North Yorkshire,53.7823442,-1.250529513,True,2,False,37.97,,0,0,0,0,Leeds,24.0,42.0,direct_match,,,,leeds_sheffield_northern,3,,,,,,
NR_0421,Steeton & Silsden,,SON,Northern,"['Airedale Line', 'Bentham Line', 'Settle Carlisle Line']",Bradford,53.90026989,-1.944114862,True,3,False,58.38,,0,0,0,0,Leeds,33.0,78.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
ME_0059,Southport,,SOP,Merseyrail,['Northern Line'],Sefton,53.64652777,-3.00244063,False,1,True,1.32,,546,568,229,568,Liverpool (Lime St/Central),46.0,145.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SW_0130,Southampton Central,,SOU,South Western,['South West Main Line'],Southampton,50.90743864,-1.413602474,True,1,True,0.79,,322,542,376,542,London,106.0,106.0,direct_match,,,,south_western,4,,,,,,
NR_0412,Sowerby Bridge,,SOW,Northern,['Calder Vale Line'],Calderdale,53.70790822,-1.906950154,False,1,False,67.53,,0,0,0,0,Leeds,42.0,83.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
EM_0084,Spalding,,SPA,East_Midlands,['Cathedrals Route'],South Holland,52.78882937,-0.156873182,False,1,False,17.76,,0,0,0,0,Lincoln,44.0,44.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
SO_0191,Shepherds Bush,,SPB,Southern,['Southern Thameslink Branches'],West London,51.506,-0.218,False,1,False,42.92,,19,48,75,75,London,2.0,2.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0327,Springfield,,SPF,Scotrail,['Dundee to Cupar Line'],Fife,56.295116,-3.051808,False,1,False,11.06,,0,0,0,0,Dundee,26.0,8.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
ME_0060,Spital,,SPI,Merseyrail,['Wirral Line'],Wirral,53.33995485,-2.993914447,False,1,False,7.76,,0,0,0,0,Wrexham/Chester,64.0,182.0,direct_match_reassigned,Liverpool (Lime St/Central),,,shrewsbury_wrexham_chester,2,,,,,,
EM_0088,Sutton Parkway,,SPK,East_Midlands,['Robin Hood Line'],Ashfield,53.11420865,-1.245645184,False,1,False,75.18,,0,0,0,0,Nottingham,22.0,22.0,darwin_interchange,not assigned,,,east_midlands_emr,2,,,,,,
EM_0085,Spondon,,SPO,East_Midlands,['Castle Line'],Derby,52.91188874,-1.411093591,False,1,False,96.61,,0,0,0,0,Derby,6.0,6.0,darwin_direct,not assigned,,,east_midlands_emr,2,,,,,,
SC_0326,Springburn,,SPR,Scotrail,"['Argyle Line', 'Cumbernauld Line', 'North Clyde Electrics', 'Road to the Isles']",Glasgow City,55.881363,-4.230064,True,4,False,18.52,,72,108,47,108,Glasgow (Central/Queen St),12.0,165.0,direct_match,,,,glasgow_scotrail,3,,,,,,
SC_0328,Stepps,,SPS,Scotrail,['Cumbernauld Line'],North Lanarkshire,55.890026,-4.147389,False,1,False,23.35,,0,0,0,0,Glasgow (Central/Queen St),14.0,66.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0396,Shepley,,SPY,Northern,['Penistone Line'],Kirklees,53.58920057,-1.704017926,False,1,False,68.36,,0,0,0,0,Sheffield,58.0,52.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
SC_0314,Sanquhar,,SQH,Scotrail,['Glasgow South Western Line'],Dumfries and Galloway,55.370633,-3.923437,False,1,False,43.42,,0,0,1,1,Glasgow (Central/Queen St),82.0,16.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0413,Squires Gate,,SQU,Northern,"['Fylde Line', 'South Fylde Line']",Fylde,53.77677721,-3.04942893,False,1,True,0.53,,0,0,0,0,Liverpool (Lime St/Central),105.0,34.0,interchange_match_bugfixed,,KIRKHAM,,liverpool_merseyside,2,,,,,,
SO_0130,Streatham Common,,SRC,Southern,['Sutton & Metro'],South London,51.41868917,-0.136151833,True,1,False,36.99,,0,0,0,0,London,215.0,215.0,direct_match,,,,thameslink_southern,3,,,,,,
CM_0008,Seer Green & Jordans,,SRG,Chiltern Railways,['Chiltern Line'],Buckinghamshire,51.609524,-0.607809,False,1,False,71.65,,0,0,0,0,London,44.0,44.0,direct_match,,,,chiltern_wmr,2,,,,,,
SO_0131,Streatham Hill,,SRH,Southern,['Sutton & Metro'],South London,51.4383461,-0.128157209,False,1,False,36.33,,26,9,69,69,London,143.0,143.0,direct_match,,,,thameslink_southern,2,,,,,,
NR_0426,Strines,,SRN,Northern,['Hope Valley Line'],High Peak,53.37510107,-2.032573054,False,1,False,66.1,,0,0,0,0,Manchester (Picc/Vic),30.0,41.0,direct_match,,,,manchester_northern,2,,,,,,
NR_0400,Shireoaks,,SRO,Northern,['Sheffield to Lincoln Line'],Bassetlaw,53.32484379,-1.168215662,False,1,False,52.76,,0,0,0,0,Sheffield,28.0,46.0,direct_match,,,,leeds_sheffield_northern,2,,,,,,
TW_0205,Sarn,,SRR,TfW,"['Ebbw Valley Line', 'Swanline']",Bridgend,51.53872014,-3.589932796,True,2,False,7.2,Sarn,0,0,0,0,Cardiff Central,34.0,51.0,direct_match_reassigned,Swansea,,,gwr_wales_corridor,2,,,,,,
SO_0122,Selhurst,,SRS,Southern,['Sutton & Metro'],South London,51.39169797,-0.087945474,False,1,False,34.03,,51,20,97,97,London,463.0,463.0,direct_match,,,,thameslink_southern,2,,,,,,
CM_0003,South Ruislip,,SRU,Chiltern Railways,['Chiltern Line'],West London,51.556742,-0.398812,False,1,False,56.23,,0,0,0,0,London,233.0,233.0,direct_match,,,,chiltern_wmr,2,,,,,,
NR_0391,Seascale,,SSC,Northern,"['Cumbrian Coast Line', 'Furness Line']",Cumberland,54.39564109,-3.484886294,True,2,True,0.47,,0,0,0,0,Carlisle,183.0,10.0,interchange_match_reassigned,Liverpool (Lime St/Central),CRNFNJN,,liverpool_merseyside,2,,,,,,
SO_0123,Shoreham-by-Sea,,SSE,Southern,['West Coastway'],Adur,50.83442192,-0.271709718,False,1,True,0.28,,0,0,0,0,London,70.0,70.0,direct_match,,,,thameslink_southern,2,,,,,,
NR_0423,Stocksmoor,,SSM,Northern,['Penistone Line'],Kirklees,53.59437058,-1.723472627,False,1,False,69.51,,0,0,0,0,Sheffield,60.0,54.0,direct_match_reassigned,Leeds,,,leeds_sheffield_northern,2,,,,,,
SC_0335,Strathcarron,,STC,Scotrail,['Kyle Line'],Highland,57.422585,-5.429166,False,1,True,0.8,,0,0,0,0,Inverness,115.0,10.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
GR_0171,Stroud (Glos),,STD,Great_Western,['Golden Valley Line'],Stroud,51.74457443,-2.219392567,True,2,False,11.25,,0,15,0,15,London,32.0,32.0,direct_match,,,,gwr_london,2,,,,,,
SO_0129,Streatham (Greater London),,STE,Southern,['Sutton & Metro'],South London,51.42581015,-0.131546583,False,1,False,36.61,,0,0,35,35,London,83.0,83.0,direct_match,,,,thameslink_southern,2,,,,,,
SC_0336,Stromeferry,,STF,Scotrail,['Kyle Line'],Highland,57.352688,-5.550702,False,1,True,0.04,,0,0,0,0,Inverness,136.0,9.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SC_0331,Stirling,,STG,Scotrail,"['Aberdeen to Inverness Line', 'Dundee to Arbroath Line', 'Highland Main Line']",Stirling,56.119114,-3.934915,True,3,False,13.83,,13,19,47,47,Glasgow (Central/Queen St),34.0,149.0,direct_match,,,,glasgow_scotrail,5,,,,,,
TW_0207,Severn Tunnel Junction,,STJ,TfW,"['Central Wales Line', 'Gloucester to Newport Line', 'Heart of Wales Line']",Monmouthshire,51.5847,-2.77876,True,2,True,1.31,Cyffordd Twnnel Hafren,3,1,0,3,Cardiff Central,26.0,250.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
NR_0424,Stockton,,STK,Northern,"['Durham Coast Line', 'Esk Valley Railway', ""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Stockton-on-Tees,54.57024897,-1.318932714,True,3,False,12.44,,0,0,0,0,Newcastle,63.0,84.0,direct_match,,,,newcastle_northern,2,,,,,,
ME_0061,St Michaels,,STM,Merseyrail,['Northern Line'],Liverpool,53.37561787,-2.952804749,False,1,False,9.15,,0,0,0,0,Liverpool (Lime St/Central),6.0,133.0,direct_match_bugfixed,,,,liverpool_merseyside,2,,,,,,
SC_0332,Stonehaven,,STN,Scotrail,['Aberdeen Line'],Aberdeenshire,56.966888,-2.225286,False,1,True,1.06,,0,0,0,0,Aberdeen,19.0,107.0,direct_match,,,,highlands_ne_scotrail,2,,,,,,
SO_0196,St Pancras International,,STP,Southern,"['Thameslink Core', 'Southern Thameslink Branches', 'High Speed 1']",Central London,51.531921,-0.126361,True,2,False,37.18,,341,402,663,663,London,0.0,0.0,is_hub,,,,thameslink_southern,1,,,,,,
SC_0334,Stranraer,,STR,Scotrail,['Stranraer Line'],Dumfries and Galloway,54.909626,-5.024806,False,1,True,0.05,,12,13,10,13,Glasgow (Central/Queen St),155.0,2.0,direct_match,,,,glasgow_scotrail,1,,,,,,
SC_0330,Stewarton,,STT,Scotrail,['Glasgow South Western Line'],East Ayrshire,55.681633,-4.519346,False,1,False,11.86,,0,0,0,0,Glasgow (Central/Queen St),38.0,69.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SC_0329,Stevenston,,STV,Scotrail,['Largs Branch'],North Ayrshire,55.633533,-4.749829,False,1,True,0.44,,0,0,0,0,Glasgow (Central/Queen St),44.0,75.0,direct_match,,,,glasgow_scotrail,2,,,,,,
SW_0135,Strawberry Hill,,STW,South Western,"['Hounslow Loop', 'Kingston Loop', 'Shepperton Branch']",South West London,51.43973402,-0.339620394,True,3,False,51.02,,14,7,11,14,London,171.0,171.0,direct_match,,,,south_western,3,,,,,,
CM_0042,Stratford-upon-Avon Parkway,,STY,Chiltern Railways,['Stratford Branch'],Stratford-on-Avon,52.20642,-1.7307,True,1,False,65.61,,0,0,0,0,London,2.0,2.0,direct_match,,,,chiltern_wmr,3,,,,,,
CM_0028,Sudbury & Harrow Road,,SUD,Chiltern Railways,['Amersham Line'],West London,51.554459,-0.316676,False,1,False,50.61,,0,0,0,0,London,8.0,8.0,direct_match,,,,chiltern_wmr,2,,,,,,
TW_0211,Sugar Loaf,,SUG,TfW,"['Central Wales Line', 'Heart of Wales Line']",Powys,52.08228042,-3.686969492,False,1,False,40.66,Dinas-y-Bwlch,0,0,0,0,Swansea,114.0,15.0,direct_match,,,,gwr_wales_corridor,2,,,,,,
SC_0337,Summerston,,SUM,Scotrail,['Maryhill Line'],Glasgow City,55.89835,-4.283814,False,1,False,14.81,,0,0,0,0,Glasgow (Central/Queen St),16.0,50.0,direct_match,,,,glasgow_scotrail,2,,,,,,
NR_0428,Sunderland,,SUN,Northern,"['Durham Coast Line', 'Esk Valley Railway', ""Hadrian's Wall Country Line"", 'Tyne Valley Line']",Sunderland,54.905507,-1.382377347,True,3,True,1.51,,14,37,34,37,Newcastle,20.0,89.0,direct_match,,,,newcastle_northern,3,,,,,,
SO_0132,Sutton (London),,SUO,Southern,['Sutton & Metro'],South London,51.35953356,-0.191213151,True,1,False,41.79,,265,310,368,368,London,256.0,256.0,direct_match,,,,thameslink_southern,5,,,,,,
SW_0139,Surbiton,,SUR,South Western,"['Alton Line', 'Hampton Court Branch', 'New Guildford Line', 'South West Main Line']",South West London,51.39246129,-0.303959858,True,4,False,48.9,,4,113,18,113,London,877.0,877.0,direct_match,,,,south_western,2,,,,,,
CM_0062,Sutton Coldfield,,SUT,West Midlands Railway,['Cross-City'],Birmingham,52.565269,-1.824404,False,1,False,95.69,,0,0,0,0,Birmingham New Street,20.0,142.0,direct_match,,,,chiltern_wmr,2,,,,,,
SW_0136,Sunbury,,SUU,South Western,"['Hounslow Loop', 'Kingston Loop', 'Shepperton Branch']",Spelthorne,51.4183156,-0.41777264,True,3,False,56.54,,0,0,0,0,London,108.0,108.0,direct_match,,,,south_western,2,,,,,,
NR_0420,Staveley (Cumbria),,SVL,Northern,"['Cumbrian Coast Line', 'Lakes Line']",Westmorland and Furness,54.37544124,-2.819395031,True,2,False,13.55,,0,0,0,0,Manchester (Picc/Vic),115.0,8.0,direct_match_reassigned,Newcastle,,,manchester_northern,2,,,,,,
